"0","1","0","7","2","1","8","7","2","8","1","8","9","11","6","1","5","1","1","1","9","9","10","1","7","4","2","6","4","2","5","4","4","4","6","4","5","1","3","6","2","4","1","1","6","8","8","9","6","6","1","1","2","1","3","9","9","9","10","9","9","9","3","9","9","5","3","4","2","4","3","6","5","4","1","4","1","6","5","2","6","7","6","2","2","1","8","6","6","26","8","2","afro1255","Cc1"
"1","1","0","5","3","1","8","2","2","10","1","10","9","1","3","9","1","1","4","1","9","9","1","3","2","2","5","6","6","2","2","3","3","4","6","5","10","1","1","6","2","4","3","1","9","6","6","9","6","5","1","9","3","3","3","10","9","9","10","9","9","9","10","9","9","3","9","4","2","4","3","2","4","2","4","4","1","2","5","2","7","1","7","2","2","11","3","7","8","13","6","2","afro1255","Cc10"
"1","1","0","4","4","1","8","2","2","9","1","8","9","11","4","9","4","1","1","1","9","9","7","8","15","9","5","6","6","2","2","2","1","4","2","3","6","2","1","7","2","8","1","1","9","1","6","9","6","6","1","6","3","5","3","10","3","3","10","9","9","3","9","9","9","4","9","2","9","4","3","1","1","1","4","4","1","2","2","2","1","4","8","5","2","7","8","7","2","11","8","1","saha1256","Cc14"
"0","1","0","7","2","1","8","4","6","8","1","8","9","11","3","9","4","1","1","1","9","9","10","1","7","4","2","6","4","2","2","2","3","4","8","4","5","2","1","6","2","4","1","1","6","1","8","9","1","6","1","9","1","9","3","9","3","9","10","9","9","9","10","9","10","3","9","2","9","4","2","1","1","1","9","4","1","3","3","2","6","1","6","5","2","1","7","9","6","11","4","2","afro1255","Cc16"
"2","0","0","3","5","1","8","5","5","9","1","8","9","11","4","9","4","3","1","1","9","9","7","8","15","9","5","6","4","2","2","3","2","4","6","4","6","1","1","6","2","7","1","1","9","1","6","9","6","6","1","9","3","5","3","10","3","3","10","9","9","3","10","9","9","4","9","2","9","2","2","4","5","4","1","4","1","2","5","2","7","1","7","2","2","1","4","8","3","13","2","1","saha1256","Cc2"
"0","0","0","3","7","1","8","7","2","8","1","8","9","11","1","9","4","1","1","1","9","9","10","1","15","9","2","6","4","8","6","4","2","4","4","2","5","1","1","7","2","7","1","9","6","1","6","9","2","9","9","9","1","1","10","9","3","9","10","9","10","10","10","9","9","2","9","2","9","4","2","9","9","4","1","4","1","1","5","2","1","7","9","5","1","10","9","7","4","69","4","2","afro1255","Cc3"
"0","1","0","6","3","1","7","1","1","10","1","10","9","1","3","9","1","1","3","1","9","9","10","1","8","1","5","6","6","1","1","3","2","4","6","2","5","1","1","6","2","4","3","1","9","1","6","9","1","4","1","9","1","4","3","10","3","9","10","9","9","9","10","9","9","3","9","3","2","4","2","6","5","7","1","7","1","6","5","2","5","9","5","2","2","11","3","8","4","39","3","2","afro1255","Cc5"
"1","1","0","5","3","1","8","1","1","9","1","4","3","9","6","1","1","1","4","1","9","9","1","3","2","2","5","6","6","2","2","3","3","4","6","5","4","1","1","6","2","4","3","1","9","6","6","9","6","6","1","9","3","3","3","10","9","9","10","9","9","9","10","9","9","3","9","4","2","4","3","2","3","2","4","4","1","3","5","2","7","1","5","5","2","9","7","9","2","25","6","1","afro1255","Cc9"
"0","0","1","3","6","1","8","2","2","9","1","8","9","11","3","9","4","1","1","1","9","9","10","1","7","4","2","6","4","7","2","3","1","4","4","3","5","1","1","7","2","7","1","1","9","1","6","8","1","6","9","1","4","1","3","10","9","9","9","3","9","10","9","9","9","2","9","1","9","4","3","9","9","4","1","4","1","3","6","2","9","7","9","2","2","1","4","7","8","99","8","1","nubi1251","Cd1"
"0","0","0","3","7","1","8","7","2","8","1","8","9","11","2","9","4","1","1","1","9","9","10","1","7","4","2","6","6","7","8","4","4","4","6","3","5","1","3","7","2","7","1","1","8","8","8","8","2","6","1","1","3","1","3","9","9","9","9","9","9","10","9","9","9","5","3","2","9","4","3","9","9","4","1","4","1","2","6","2","1","7","9","5","2","9","4","8","4","11","4","2","afro1255","Cd12"
"0","0","1","3","6","1","8","7","2","9","1","8","9","11","1","9","5","1","1","1","9","9","10","1","7","4","2","6","6","7","8","4","4","4","8","3","4","1","3","7","2","7","1","1","1","1","1","8","2","9","9","1","2","2","3","3","3","3","9","9","10","10","3","9","9","5","3","4","9","3","2","6","5","4","1","4","1","2","5","2","1","7","9","5","2","1","5","7","6","49","4","1","afro1255","Cd2"
"0","1","1","3","5","1","8","8","2","8","1","8","2","6","6","1","4","3","1","1","9","9","13","2","15","9","2","5","6","7","7","3","2","4","3","3","2","1","3","7","2","7","1","1","3","1","3","1","1","9","1","1","3","1","3","9","3","9","9","9","10","9","9","9","9","2","9","2","3","1","1","9","9","7","1","7","1","3","6","2","1","7","9","6","2","1","8","4","4","69","5","2","afro1255","Cd3"
"0","0","0","3","7","1","8","7","2","8","1","8","9","11","2","9","4","1","1","1","9","9","10","1","15","9","4","5","6","7","5","4","4","4","6","6","10","1","3","7","2","7","1","1","1","1","6","8","1","6","9","9","6","4","3","3","9","9","9","9","9","10","10","9","9","1","9","2","9","2","2","6","5","7","1","4","1","2","5","2","2","8","11","5","2","2","4","8","5","69","6","2","afro1255","Cd4"
"0","0","0","4","6","1","8","7","6","8","1","8","9","11","4","9","4","4","1","1","2","9","1","3","2","2","3","5","6","5","4","3","3","4","8","2","1","1","3","7","2","7","7","1","6","1","3","8","1","6","9","9","2","4","3","9","3","9","9","9","9","10","10","9","9","1","9","1","9","1","1","1","1","7","1","7","1","2","5","3","3","8","3","5","3","1","8","11","4","11","8","2","indo1319","Ce1"
"0","0","1","1","8","6","8","1","1","6","2","6","3","9","1","9","1","1","1","1","2","9","12","5","15","9","3","5","6","8","8","2","4","4","8","1","1","1","3","7","2","7","6","1","7","2","7","1","1","9","1","3","3","3","3","4","9","4","9","9","10","9","9","9","9","5","9","1","9","1","1","6","5","4","1","5","1","3","5","3","1","7","1","5","2","1","7","1","5","49","4","2","indo1319","Ce5"
"0","0","0","3","7","6","8","1","1","6","2","6","9","11","3","9","1","1","1","1","1","9","10","1","15","9","3","5","6","7","8","2","4","4","8","2","1","1","3","7","2","7","6","1","7","1","7","8","1","9","1","1","1","2","3","4","3","4","9","9","10","9","9","9","9","5","9","1","9","1","1","3","5","5","1","5","1","2","5","3","1","8","11","5","2","1","8","7","6","39","8","2","indo1319","Ce6"
"0","0","1","3","6","7","8","1","1","10","1","10","2","6","3","9","1","1","1","1","2","9","7","8","15","9","3","5","6","7","8","2","4","4","8","3","1","1","3","7","2","7","6","1","7","9","7","8","1","9","9","1","1","3","3","4","10","4","9","3","10","10","9","3","9","5","9","1","9","1","1","6","5","5","1","5","1","2","5","2","1","9","11","6","3","9","8","9","6","26","5","2","indo1319","Ce7"
"0","0","1","4","5","7","8","1","1","12","2","12","3","9","3","9","1","1","1","1","2","9","1","8","15","9","3","5","6","8","8","2","4","4","8","2","1","1","3","7","2","7","6","1","6","9","9","9","1","9","1","1","2","2","3","9","10","10","10","9","10","9","9","9","9","5","2","1","9","1","1","6","5","4","2","4","2","3","5","2","1","8","3","2","3","2","8","6","6","59","3","2","basq1248","Ce8"
"0","0","1","3","6","6","8","1","1","6","2","6","1","10","3","9","1","1","1","1","2","9","10","1","15","9","3","5","6","8","8","2","4","4","8","2","1","1","3","7","2","7","6","1","7","7","7","1","1","9","1","1","1","1","3","4","4","4","3","3","10","9","3","9","9","5","9","1","9","1","1","6","5","5","1","5","1","3","5","3","3","8","3","5","4","3","8","3","6","49","8","2","indo1319","Cf1"
"1","0","3","2","4","6","8","1","1","6","2","6","9","11","1","9","1","1","1","1","2","9","7","8","15","9","3","5","5","7","3","2","1","4","6","2","1","1","3","7","2","7","6","1","9","1","9","1","1","1","1","1","3","1","9","10","9","10","9","9","9","9","9","9","9","1","9","1","9","1","1","9","9","5","1","5","1","3","5","3","1","8","8","5","2","8","9","8","6","11","1","2","indo1319","Cf3"
"0","1","1","2","6","6","8","1","1","6","2","6","1","10","3","9","1","1","1","1","1","9","8","7","15","9","3","5","6","7","8","2","5","4","1","3","1","1","3","7","2","7","6","1","7","1","6","9","1","9","1","1","2","2","3","4","9","9","10","9","10","9","9","9","9","5","9","3","9","4","2","6","5","5","1","5","1","3","5","2","9","8","11","2","3","7","2","6","8","39","6","2","indo1319","Cf4"
"0","0","1","2","7","7","8","1","1","6","2","6","1","10","3","9","1","1","1","1","2","9","7","8","15","9","3","5","6","7","8","2","4","4","8","2","1","1","3","7","2","7","6","1","7","7","7","8","1","9","1","1","3","2","3","4","4","4","9","9","10","9","9","9","9","5","9","1","9","1","1","6","5","7","2","7","2","2","5","3","3","8","3","2","3","1","8","9","6","13","8","2","indo1319","Cf5"
"0","0","1","3","6","6","8","7","1","2","2","2","9","6","3","9","1","1","1","1","2","9","10","1","15","9","3","5","6","7","8","3","4","4","8","2","1","1","3","7","2","7","6","1","7","7","7","7","1","9","9","1","2","2","3","4","4","4","4","3","10","10","3","9","9","5","9","1","9","1","1","6","5","5","1","5","1","5","5","3","1","8","11","5","2","9","8","8","6","69","6","2","indo1319","Cg1"
"0","2","3","4","1","7","8","7","1","10","1","10","2","6","3","9","1","1","1","1","2","9","1","8","15","9","2","2","6","7","1","3","3","4","5","3","1","1","1","7","2","4","6","1","6","9","6","1","1","9","1","1","1","2","3","9","10","9","9","9","10","9","9","9","9","3","2","1","9","4","3","4","5","7","1","7","1","6","5","3","1","8","3","5","2","2","9","8","5","13","1","2","indo1319","Cg2"
"0","1","0","4","5","7","8","6","1","10","1","10","2","6","3","9","1","1","1","1","2","9","7","8","15","9","3","5","5","5","8","2","3","4","8","2","1","1","3","7","2","7","6","1","6","1","9","8","1","9","1","9","2","2","3","9","9","10","9","9","10","9","10","9","9","5","9","1","9","1","1","1","1","7","2","7","2","2","5","2","1","8","8","5","3","1","8","8","6","49","8","2","indo1319","Cg3"
"0","2","2","6","0","6","8","1","1","12","2","12","3","9","4","9","1","1","1","1","2","9","12","5","15","9","3","1","1","1","1","2","1","4","2","3","1","1","1","5","2","4","6","9","6","6","9","9","1","6","1","4","4","9","10","9","9","10","10","9","9","9","9","9","10","2","9","1","9","1","1","1","9","7","3","5","1","4","5","2","6","8","6","2","1","11","2","5","2","11","1","2","ural1272","Cg4"
"0","0","0","4","6","7","8","7","1","8","1","8","2","6","2","9","3","3","1","1","9","9","1","3","1","2","4","5","6","8","8","3","4","4","8","3","1","1","3","7","2","7","1","1","6","8","1","8","1","9","1","9","5","4","3","9","9","3","9","3","10","9","10","9","9","5","9","1","9","1","1","6","5","7","1","7","1","2","6","3","2","9","11","5","3","9","8","8","6","69","1","2","indo1319","Ch1"
"0","0","0","3","7","4","7","1","1","10","2","6","9","11","3","9","1","1","1","1","2","9","10","1","15","9","3","6","6","7","8","2","5","4","8","2","1","1","3","7","2","7","6","8","7","9","9","9","8","9","9","9","2","2","4","4","10","10","10","9","10","10","10","9","9","5","9","1","9","1","1","3","5","1","9","7","1","3","5","2","3","9","8","5","3","3","8","3","6","13","6","1","indo1319","Ch11"
"0","0","0","5","5","1","7","2","2","7","1","10","9","8","1","9","3","3","1","1","2","9","7","8","15","9","8","5","6","7","8","3","5","4","6","2","10","1","2","4","2","8","7","9","6","3","9","1","1","6","1","1","3","1","10","9","9","10","9","3","9","9","9","9","9","5","2","1","9","1","1","6","5","7","3","7","3","2","5","2","3","8","3","2","2","6","2","6","3","39","8","1","turk1311","ch12"
"0","0","0","1","9","4","6","8","1","8","1","8","9","11","3","9","3","1","1","1","2","9","7","8","15","9","3","5","6","7","4","3","5","4","8","2","1","1","3","4","2","7","7","9","6","9","9","9","1","9","9","9","3","2","10","9","10","10","10","9","10","10","10","9","9","2","9","1","9","1","1","6","5","7","1","7","1","4","5","3","3","8","3","5","3","3","8","8","4","49","6","2","ural1272","ch13"
"0","0","0","1","9","4","6","1","1","10","1","10","9","8","2","9","1","1","2","2","2","9","7","8","15","9","3","5","6","7","4","2","5","4","5","6","1","1","3","3","2","7","6","9","6","8","9","1","1","6","1","8","5","2","10","9","3","10","3","3","9","9","9","9","9","2","3","1","9","1","1","6","5","7","3","7","3","3","5","2","3","8","8","5","2","3","9","8","2","49","4","2","turk1311","ch14"
"0","0","0","2","8","7","1","1","1","10","1","10","9","11","3","9","4","3","1","1","2","9","7","8","15","9","3","5","6","7","6","2","5","4","8","2","1","1","3","7","2","7","7","9","5","8","1","1","1","6","1","1","5","2","10","9","9","9","3","9","9","9","9","9","9","3","2","1","9","1","2","6","5","7","1","7","1","4","5","3","3","8","3","5","2","9","9","8","2","49","6","2","ural1272","ch15"
"0","0","1","3","6","7","8","1","1","12","2","12","3","9","3","9","1","1","1","1","1","9","10","1","9","1","2","5","6","5","8","2","5","4","8","3","1","2","3","7","2","7","6","1","3","1","9","1","1","6","1","1","3","2","3","4","9","10","9","9","9","9","9","9","9","5","2","1","9","1","1","6","5","7","4","5","2","2","5","2","3","9","8","5","2","3","8","8","2","69","4","2","ural1272","ch16"
"0","0","0","3","7","4","6","7","1","6","2","6","9","11","1","9","1","1","1","1","2","9","7","8","15","9","3","5","6","7","7","3","5","4","8","2","1","1","2","7","2","7","6","1","6","8","9","9","2","9","9","1","1","2","3","9","9","10","10","9","10","10","9","3","9","2","9","1","9","1","2","6","5","7","3","7","1","5","5","2","2","9","8","5","1","2","7","3","5","49","3","2","turk1311","ch17"
"0","0","2","1","7","7","8","1","1","10","1","10","9","11","3","9","1","1","1","1","1","2","7","8","15","9","2","5","6","7","2","2","5","4","8","2","1","1","3","7","2","7","6","1","6","1","8","1","1","5","1","4","2","2","3","9","9","9","3","9","9","9","3","9","9","2","9","1","9","1","1","6","5","7","1","7","1","3","5","3","3","8","8","5","3","3","9","11","4","49","8","2","ural1272","ch18"
"0","2","3","2","3","7","8","8","1","8","1","8","9","11","2","9","3","1","1","1","1","2","8","7","15","9","2","3","6","7","2","3","5","4","8","4","1","1","3","7","2","8","7","1","6","1","1","1","1","5","1","1","3","3","3","9","3","3","3","9","9","9","9","9","9","2","9","1","9","1","2","6","5","7","1","7","1","3","5","3","3","8","3","3","3","8","8","3","8","13","8","2","ural1272","ch19"
"0","1","1","4","4","7","8","1","1","10","2","6","9","11","1","9","1","1","1","1","2","9","12","5","15","9","3","5","6","5","7","2","2","4","3","3","1","1","3","7","2","8","6","1","6","1","8","9","1","9","1","1","3","2","3","9","9","9","10","9","10","9","9","9","9","2","9","1","9","1","1","1","9","7","1","7","1","6","5","2","2","9","8","5","3","9","2","8","8","99","8","1","indo1319","Ch2"
"0","0","0","4","6","1","7","2","2","7","1","10","9","11","3","9","1","1","1","1","2","9","8","7","15","9","3","5","6","7","8","2","5","4","6","2","4","1","3","4","2","7","6","9","6","5","9","9","1","9","1","1","3","1","10","9","3","10","10","9","10","9","9","9","9","5","2","1","9","1","2","6","5","7","3","7","3","2","5","2","3","8","8","5","3","3","9","3","3","13","6","1","turk1311","ch20"
"0","0","1","2","7","7","8","1","1","10","1","10","9","11","3","9","1","1","1","1","2","9","12","5","15","9","2","5","6","5","8","2","5","4","8","2","1","2","3","7","2","7","6","1","3","1","1","1","1","6","9","1","3","2","3","4","3","3","3","9","9","10","3","9","9","5","2","1","9","1","2","6","5","7","4","4","1","2","5","2","3","8","3","5","2","3","9","3","5","49","6","2","indo1319","ch21"
"0","0","0","1","8","7","8","2","2","10","1","10","9","11","1","9","1","1","1","1","2","9","8","7","15","9","3","4","3","8","5","2","5","4","8","5","2","1","2","4","2","6","6","1","6","8","9","9","1","9","9","9","8","8","3","9","9","10","10","9","10","10","10","9","9","5","9","1","9","1","2","6","5","7","1","7","1","2","5","2","3","8","3","3","3","1","8","8","6","49","6","2","turk1311","ch22"
"0","0","0","1","9","7","8","1","1","12","2","12","3","9","1","9","1","1","1","1","2","9","11","6","15","9","3","4","3","8","3","2","5","4","8","3","1","1","2","4","2","6","6","1","9","1","9","9","1","9","9","9","2","3","3","10","3","10","10","9","10","10","10","9","9","5","4","1","9","1","1","6","5","7","1","7","1","2","5","2","3","8","3","3","3","3","9","6","6","26","5","2","turk1311","ch23"
"0","0","8","1","1","7","8","1","1","10","1","10","9","11","6","1","1","1","1","1","1","9","7","8","15","9","2","5","6","7","3","2","5","4","2","2","1","1","3","7","2","2","6","1","6","1","1","1","1","6","1","4","4","4","3","9","9","3","9","9","9","9","9","9","9","2","9","1","9","1","2","3","5","1","9","7","1","2","5","2","3","8","3","5","2","3","8","4","2","39","3","2","ural1272","ch24"
"0","0","0","4","6","7","6","1","1","10","1","10","9","11","3","9","1","1","1","1","2","9","12","5","15","9","3","5","6","7","7","2","5","4","8","3","1","1","3","7","2","7","6","1","6","1","1","1","3","9","1","1","2","2","3","9","3","3","3","9","10","9","9","3","9","5","2","1","9","1","2","6","5","7","3","7","1","3","5","2","3","9","8","5","3","1","8","8","6","49","6","2","indo1319","ch25"
"0","0","0","1","9","1","7","1","1","7","2","12","3","9","4","9","4","3","4","3","2","9","7","8","15","9","6","5","6","7","4","2","5","4","8","4","1","2","3","7","2","7","7","9","6","8","9","1","1","6","1","1","5","2","10","9","3","10","3","9","9","9","9","9","9","2","3","1","9","1","1","6","5","7","2","7","2","6","5","3","3","8","3","5","3","3","8","3","2","49","8","1","ural1272","ch26"
"1","1","1","2","7","7","6","1","1","10","1","10","9","11","6","1","1","1","1","1","2","9","7","8","15","9","2","5","6","7","2","3","5","4","8","2","1","1","3","7","2","7","6","1","6","1","1","1","1","5","1","1","5","5","3","9","3","3","3","9","9","9","3","9","9","2","9","1","9","1","2","6","5","7","3","7","1","4","5","3","3","8","3","5","2","3","8","8","5","49","8","2","ural1272","ch27"
"0","0","2","1","7","6","6","1","1","10","1","10","9","11","3","9","1","1","1","1","1","2","7","8","15","9","2","5","6","7","2","2","5","4","8","2","1","1","3","7","2","7","6","1","6","1","8","1","1","5","1","4","2","2","3","9","3","9","3","9","9","9","3","9","9","2","9","1","9","1","1","6","5","7","1","7","1","3","5","3","3","8","8","5","3","3","8","8","5","49","8","2","ural1272","ch28"
"0","0","0","3","7","7","8","6","1","10","1","10","2","6","3","9","1","1","1","1","2","9","12","5","15","9","3","5","6","7","8","2","4","4","8","2","1","1","3","7","2","7","6","1","7","7","7","8","1","9","1","9","6","4","3","4","4","4","9","3","10","9","10","9","9","5","9","1","9","1","1","6","5","7","1","7","1","2","5","2","7","8","8","5","3","2","8","8","6","49","5","2","indo1319","Ch3"
"0","0","0","2","8","6","8","7","1","10","1","10","2","6","3","9","1","1","1","1","1","9","10","1","15","9","2","5","6","7","8","3","4","4","3","2","1","1","3","7","2","7","6","1","6","8","8","8","1","9","1","1","4","4","3","9","9","9","9","9","10","9","9","9","9","5","9","1","9","1","1","1","1","4","1","4","1","5","5","2","9","9","11","2","2","2","8","8","6","11","1","2","indo1319","Ch5"
"0","0","1","3","6","7","8","6","1","10","1","10","2","6","1","9","1","1","1","1","2","9","7","8","15","9","3","5","6","7","8","3","5","4","1","2","1","1","3","7","2","7","6","1","7","7","8","8","1","6","1","1","5","2","3","4","9","9","9","3","9","9","9","9","9","5","9","1","9","1","1","6","5","7","3","7","1","2","5","2","3","8","3","2","2","2","8","9","1","59","6","2","indo1319","Ch7"
"0","0","1","4","5","7","8","7","1","10","1","10","2","6","3","9","1","1","1","1","2","9","8","7","15","9","3","5","6","7","8","3","4","4","8","2","1","1","3","7","2","7","6","1","7","8","8","8","1","9","1","1","5","2","3","4","9","9","9","9","10","9","3","9","9","5","9","2","9","1","1","7","5","7","1","7","1","2","5","2","1","8","8","5","3","2","7","8","6","69","8","2","indo1319","Ch9"
"0","1","1","7","1","4","8","8","1","8","1","8","2","6","6","1","5","4","1","1","9","9","7","8","15","9","6","2","6","2","2","4","4","2","6","2","1","1","1","7","2","4","1","1","6","6","6","9","4","6","1","9","2","1","3","9","9","9","10","9","9","9","10","9","9","4","9","1","9","4","3","1","1","1","9","7","1","2","2","2","6","2","6","5","2","8","7","6","5","13","8","2","mong1329","Ci1"
"0","0","0","3","7","7","8","8","1","12","2","12","3","9","3","9","1","1","1","1","1","9","7","8","15","9","2","5","6","7","8","3","4","4","8","3","1","1","3","7","2","7","6","1","8","1","6","9","1","9","1","9","6","1","3","9","9","9","10","9","10","9","10","9","9","2","9","1","9","1","1","6","5","7","1","4","1","6","5","2","1","7","2","5","2","2","7","8","4","49","8","2","indo1319","Ci10"
"0","0","1","4","5","1","8","2","2","8","1","8","9","11","1","9","4","1","1","1","2","9","10","1","7","4","8","6","6","3","4","3","3","4","5","3","5","1","3","7","2","7","7","1","2","8","6","9","1","9","1","1","2","2","3","3","9","9","10","3","10","9","9","9","9","4","9","1","9","1","1","1","1","7","1","7","1","2","5","2","1","7","9","5","2","6","8","6","8","13","5","2","indo1319","Ci11"
"1","0","0","6","3","4","8","8","2","8","1","8","9","11","6","1","4","4","1","1","9","9","8","7","15","9","2","5","6","5","4","2","2","4","2","6","1","2","3","7","2","4","1","1","6","6","9","9","4","8","1","8","1","2","3","9","9","10","10","9","9","9","9","9","9","5","9","1","9","4","2","4","5","4","1","4","1","2","5","2","7","4","8","5","2","2","1","8","8","69","6","2","abkh1242","Ci12"
"0","0","0","4","6","1","7","7","2","8","1","8","9","11","3","9","3","1","1","1","9","9","10","1","15","9","2","5","6","7","8","4","4","4","8","3","10","1","3","7","2","7","1","1","6","9","9","9","1","9","9","9","1","1","3","9","10","10","10","3","10","10","10","9","9","5","2","1","9","1","1","6","5","7","1","4","1","2","5","2","1","8","8","5","2","9","8","8","6","49","5","2","turk1311","Ci5"
"0","0","0","4","6","1","8","7","2","8","1","8","2","6","3","9","3","1","1","1","9","9","10","1","7","4","2","6","6","7","8","3","3","4","8","3","3","1","3","7","2","7","1","1","7","8","6","1","2","9","1","9","2","2","3","4","9","9","3","9","10","9","10","9","9","3","5","2","9","1","1","6","5","7","1","7","1","2","6","3","9","2","2","6","3","9","8","8","5","49","8","2","afro1255","Cj1"
"1","1","0","8","0","1","8","5","5","8","1","8","9","11","3","9","5","1","1","1","2","9","10","1","7","4","2","1","1","1","1","3","2","4","2","2","4","1","1","6","2","4","7","1","6","6","9","9","6","6","1","9","1","9","3","9","9","10","10","9","9","9","10","9","10","2","9","2","9","4","3","1","1","1","9","7","1","2","5","2","6","8","6","5","2","1","8","8","5","13","7","2","afro1255","Cj2"
"0","2","1","3","4","1","2","7","2","8","1","8","9","11","3","9","5","1","1","1","9","9","10","1","7","4","3","5","6","7","7","3","3","4","8","3","2","1","3","7","2","7","1","1","5","1","1","1","1","9","1","1","2","1","3","9","3","3","3","3","10","3","9","9","9","4","9","1","9","4","3","3","5","7","4","7","4","2","5","2","1","7","2","5","1","2","9","8","6","39","4","2","afro1255","Cj3"
"0","0","2","2","6","3","7","2","2","2","2","2","9","11","3","9","1","1","1","1","1","9","7","8","15","9","3","6","6","7","8","2","4","1","2","5","1","1","3","7","2","7","6","1","8","1","8","8","1","9","1","1","1","1","3","3","9","3","9","3","10","3","3","9","9","5","9","1","9","4","3","1","1","7","1","7","1","2","5","2","9","7","9","5","3","1","4","8","6","11","6","2","afro1255","Cj4"
"0","1","0","9","0","1","8","2","2","8","1","8","9","11","1","9","4","1","1","1","9","9","10","1","7","4","2","1","1","1","4","3","2","4","8","4","5","1","1","6","2","4","1","1","6","9","8","9","6","9","1","9","1","9","3","9","10","9","10","9","10","9","10","9","10","3","9","1","9","4","3","4","5","4","1","4","1","2","5","2","6","7","6","5","2","3","8","8","5","13","8","2","afro1255","Cj5"
"0","0","1","2","7","6","8","1","1","8","1","8","2","6","1","9","3","1","1","1","9","9","12","5","15","9","2","5","4","7","8","3","4","4","8","3","5","1","3","7","2","7","1","1","7","9","8","8","1","5","1","1","6","1","3","4","10","9","9","3","9","9","9","9","9","5","9","1","9","1","1","6","5","7","1","7","1","2","5","2","1","7","9","5","2","1","9","11","6","49","8","2","afro1255","Cj7"
"0","0","0","1","9","1","8","7","1","8","1","8","9","11","2","9","3","1","1","1","9","9","10","1","7","4","2","5","6","7","5","3","2","4","2","3","6","1","3","7","2","7","1","1","9","1","6","9","1","4","1","9","2","2","3","10","3","9","10","9","9","9","10","9","9","1","9","1","9","4","3","3","5","4","1","4","1","2","5","2","1","7","9","5","2","2","8","2","4","39","8","2","afro1255","Cj8"
"1","0","0","5","4","1","5","7","6","8","1","8","9","11","6","1","5","1","1","1","9","9","10","1","7","4","2","5","6","2","1","3","3","4","6","3","10","3","3","7","2","4","1","1","9","8","1","9","6","6","1","9","3","2","3","10","9","3","10","9","9","9","10","9","9","4","9","2","9","4","2","1","1","7","1","4","1","2","6","2","9","7","9","2","2","1","2","8","6","13","4","2","indo1319","Ea10"
"0","0","0","2","8","7","1","7","1","7","1","8","9","11","2","9","4","1","1","1","9","9","10","1","9","2","2","5","6","8","8","4","5","4","8","3","1","1","3","7","2","7","1","2","3","1","3","9","1","9","1","1","2","1","3","3","9","3","10","9","10","3","3","9","9","4","9","4","9","1","1","1","1","7","1","7","1","2","6","2","2","7","2","6","2","1","7","2","3","11","4","1","indo1319","Ea13"
"0","0","0","3","7","1","8","2","2","8","1","8","9","11","3","9","5","1","1","1","2","9","10","1","7","4","4","6","6","7","5","4","3","4","6","1","4","1","3","7","2","7","7","1","1","1","8","9","2","9","9","9","2","1","3","3","3","9","10","9","10","10","10","9","9","5","9","2","9","3","2","5","5","4","1","4","1","6","5","2","1","7","9","6","2","9","9","6","1","69","8","2","indo1319","Ea2"
"0","0","0","5","5","1","7","7","2","8","1","8","9","11","3","9","5","1","1","1","9","9","10","1","7","4","2","6","6","3","3","3","2","4","8","5","10","1","3","7","2","8","1","1","8","6","8","1","2","9","9","9","2","2","3","9","9","9","3","9","10","10","10","9","9","2","9","2","9","3","2","1","1","7","4","7","4","2","6","3","9","7","9","2","3","1","7","8","4","11","4","2","indo1319","Ea3"
"0","1","0","3","6","1","8","7","5","8","1","8","9","11","3","9","4","4","1","1","9","9","8","7","15","9","2","6","6","7","5","3","2","3","8","3","1","1","3","7","2","7","1","1","1","1","9","9","1","6","1","9","1","5","3","3","9","10","10","3","9","9","10","9","9","2","9","2","9","4","3","1","1","7","1","7","1","2","6","2","9","7","9","6","2","1","3","9","4","11","7","2","indo1319","Ea5"
"0","1","0","8","1","1","2","2","2","8","1","8","2","6","1","9","5","1","1","1","9","9","10","1","7","4","6","2","6","1","5","2","2","4","8","3","3","1","1","3","2","4","1","1","6","8","9","9","4","6","1","9","2","1","3","9","9","10","10","9","9","9","10","9","9","2","9","2","9","1","1","1","1","1","9","7","1","2","5","2","6","7","6","5","2","6","8","6","4","49","5","2","indo1319","Ea6"
"0","0","0","4","6","1","8","7","2","8","1","8","9","11","1","9","4","1","1","1","9","9","10","1","15","9","2","6","6","6","3","3","3","4","8","3","4","1","3","7","2","7","1","1","6","1","6","9","1","9","9","9","2","1","3","9","9","9","10","9","10","10","10","9","9","2","9","2","9","4","3","7","5","7","1","4","1","2","5","2","9","8","2","5","2","6","1","6","4","69","8","2","mong1329","Ea7"
"0","1","0","8","1","1","7","7","6","8","1","8","9","11","6","1","5","4","1","1","9","9","7","8","15","9","6","2","6","2","2","3","4","4","8","5","5","2","1","4","2","4","1","1","6","8","9","9","6","9","1","9","2","4","3","9","9","10","10","9","10","9","10","9","9","4","9","1","9","4","2","2","4","1","9","7","3","3","2","2","6","2","6","6","2","9","7","9","6","13","6","2","turk1311","Eb1"
"0","0","1","3","6","1","8","7","2","8","1","8","9","11","2","9","4","4","1","1","9","9","1","3","15","9","5","5","6","6","2","3","2","1","8","3","1","1","3","7","2","7","1","1","1","8","9","9","2","9","1","1","3","4","3","3","9","10","10","9","10","9","9","9","9","4","9","1","9","3","3","1","1","7","1","7","1","4","5","2","9","8","8","6","2","1","4","3","4","11","3","2","mong1329","Eb2"
