"iso2_l1","iso2_l2","rho","family1","family2","comparison_count","name_l1","name_l2"
"es","ka",0.31330380099951,"Indo-European","Kartvelian",1077,"Spanish","Georgian"
"es","kk",0.293949660162633,"Indo-European","Turkic",1210,"Spanish","Kazakh"
"es","kn",0.295767353781154,"Indo-European","Dravidian",852,"Spanish","Kannada"
"es","ko",0.280122419035549,"Indo-European","Koreanic",871,"Spanish","Korean"
"es","lbe",0.107330946638595,"Indo-European","Nakh-Daghestanian",175,"Spanish","Lak"
"es","lez",0.203940804616207,"Indo-European","Nakh-Daghestanian",588,"Spanish","Lezgian"
"es","ml",0.299179733624467,"Indo-European","Dravidian",868,"Spanish","Malayalam"
"es","mn",0.240657314936047,"Indo-European","Mongolic",1201,"Spanish","Mongolian"
"es","pt",0.405314059740182,"Indo-European","Indo-European",1393,"Spanish","Portuguese"
"es","ro",0.329604464493661,"Indo-European","Indo-European",1353,"Spanish","Romanian"
"es","sah",0.211898188952897,"Indo-European","Turkic",811,"Spanish","Sakha"
"es","ta",0.317354522251107,"Indo-European","Dravidian",822,"Spanish","Tamil"
"es","te",0.308653329151137,"Indo-European","Dravidian",773,"Spanish","Telugu"
"es","tr",0.341075822268138,"Indo-European","Turkic",1296,"Spanish","Turkish"
"es","tt",0.258453640990067,"Indo-European","Turkic",1056,"Spanish","Tatar"
"es","uz",0.293533869396078,"Indo-European","Turkic",568,"Spanish","Uzbek"
"es","xal",0.0845774183285524,"Indo-European","Mongolic",314,"Spanish","Kalmyk"
"es","zh",0.272384655443165,"Indo-European","Sino-Tibetan",1089,"Spanish","Chinese"
"et","ab",0.117511580622576,"Uralic","Abkhaz-Adyge",141,"Estonian","Abkhazian"
"et","ar",0.25803913439264,"Uralic","Afro-Asiatic",1086,"Estonian","Arabic"
"et","av",0.192111437365052,"Uralic","Nakh-Daghestanian",427,"Estonian","Avar"
"et","az",0.267904931394106,"Uralic","Turkic",992,"Estonian","Azerbaijani"
"et","ba",0.234713210348398,"Uralic","Turkic",911,"Estonian","Bashkir"
"et","be",0.298302754424791,"Uralic","Indo-European",991,"Estonian","Belarusian"
"et","bg",0.305881104622907,"Uralic","Indo-European",1086,"Estonian","Bulgarian"
"et","bn",0.264506952805932,"Uralic","Indo-European",728,"Estonian","Bengali"
"et","br",0.225265255522163,"Uralic","Indo-European",791,"Estonian","Breton"
"et","ca",0.310122635752511,"Uralic","Indo-European",1018,"Estonian","Catalan"
"et","ce",0.153801973793728,"Uralic","Nakh-Daghestanian",748,"Estonian","Chechen"
"et","cs",0.336955802725127,"Uralic","Indo-European",1081,"Estonian","Czech"
"et","cv",0.173431290865198,"Uralic","Turkic",334,"Estonian","Chuvash"
"et","cy",0.208214859850145,"Uralic","Indo-European",997,"Estonian","Welsh"
"et","da",0.300315925667211,"Uralic","Indo-European",1040,"Estonian","Danish"
"et","de",0.315149347588592,"Uralic","Indo-European",479,"Estonian","German"
"et","el",0.280139870095956,"Uralic","Indo-European",989,"Estonian","Greek"
"et","en",0.294285690322999,"Uralic","Indo-European",978,"Estonian","English"
"et","es",0.328444764165476,"Uralic","Indo-European",1149,"Estonian","Spanish"
"et","eu",0.279955827997389,"Uralic","Basque",1072,"Estonian","Basque"
"et","fa",0.317063467654621,"Uralic","Indo-European",982,"Estonian","Persian"
"et","fr",0.311109374819369,"Uralic","Indo-European",1148,"Estonian","French"
"et","ga",0.194527821586911,"Uralic","Indo-European",953,"Estonian","Irish"
"et","he",0.229326893867544,"Uralic","Afro-Asiatic",1025,"Estonian","Hebrew"
"et","hi",0.291474497805302,"Uralic","Indo-European",1230,"Estonian","Hindi"
"et","hr",0.293027225065435,"Uralic","Indo-European",1151,"Estonian","Croatian"
"et","hu",0.320525265943134,"Uralic","Uralic",1238,"Estonian","Hungarian"
"et","hy",0.272239678023672,"Uralic","Indo-European",1027,"Estonian","Armenian"
"et","is",0.221348830866214,"Uralic","Indo-European",1010,"Estonian","Icelandic"
"et","it",0.318222085789419,"Uralic","Indo-European",1096,"Estonian","Italian"
"et","ja",0.214486858169521,"Uralic","Japonic",896,"Estonian","Japanese"
"et","ka",0.28027045652128,"Uralic","Kartvelian",1021,"Estonian","Georgian"
"et","kk",0.25479948233325,"Uralic","Turkic",1103,"Estonian","Kazakh"
"et","kn",0.255872253404325,"Uralic","Dravidian",788,"Estonian","Kannada"
"et","ko",0.228923474445192,"Uralic","Koreanic",808,"Estonian","Korean"
"et","ku",0.186125707059002,"Uralic","Indo-European",718,"Estonian","Kurdish (Kurmanji)"
"et","kv",0.221117404300193,"Uralic","Uralic",385,"Estonian","Komi"
"et","la",0.184555746887353,"Uralic","Indo-European",989,"Estonian","Latin"
"et","lbe",0.0822652250937186,"Uralic","Nakh-Daghestanian",171,"Estonian","Lak"
"et","lez",0.189291662884391,"Uralic","Nakh-Daghestanian",570,"Estonian","Lezgian"
"et","lt",0.309334590245243,"Uralic","Indo-European",1198,"Estonian","Lithuanian"
"et","lv",0.326026764076845,"Uralic","Indo-European",876,"Estonian","Latvian"
"et","mdf",0.119323584673437,"Uralic","Uralic",311,"Estonian","Moksha"
"et","mhr",0.185400457922722,"Uralic","Uralic",154,"Estonian","Meadow Mari"
"et","ml",0.251359081356898,"Uralic","Dravidian",819,"Estonian","Malayalam"
"et","mn",0.213300353234483,"Uralic","Mongolic",1092,"Estonian","Mongolian"
"et","mrj",0.181321860277684,"Uralic","Uralic",549,"Estonian","Hill Mari"
"et","myv",0.152869919556233,"Uralic","Uralic",515,"Estonian","Erzya"
"et","nl",0.305703710734496,"Uralic","Indo-European",1173,"Estonian","Dutch"
"et","no",0.287377869683114,"Uralic","Indo-European",1069,"Estonian","Norwegian (Bokmål)"
"et","os",0.203099800763224,"Uralic","Indo-European",444,"Estonian","Ossetian"
"et","pl",0.32307792912524,"Uralic","Indo-European",1060,"Estonian","Polish"
"et","ps",0.192618239376428,"Uralic","Indo-European",758,"Estonian","Pashto"
"et","pt",0.302069545534285,"Uralic","Indo-European",1155,"Estonian","Portuguese"
"et","ro",0.275895483639481,"Uralic","Indo-European",1205,"Estonian","Romanian"
"et","ru",0.326271717533917,"Uralic","Indo-European",1034,"Estonian","Russian"
"et","sah",0.184487962539734,"Uralic","Turkic",769,"Estonian","Sakha"
"et","sk",0.301087643204111,"Uralic","Indo-European",1111,"Estonian","Slovak"
"et","sq",0.241699148074014,"Uralic","Indo-European",992,"Estonian","Albanian"
"et","sv",0.280056091351644,"Uralic","Indo-European",1119,"Estonian","Swedish"
"et","ta",0.268609791856624,"Uralic","Dravidian",763,"Estonian","Tamil"
"et","te",0.259455310246952,"Uralic","Dravidian",713,"Estonian","Telugu"
"et","tr",0.293726842798635,"Uralic","Turkic",1168,"Estonian","Turkish"
"et","tt",0.222641619078175,"Uralic","Turkic",959,"Estonian","Tatar"
"et","udm",0.193895230568,"Uralic","Uralic",517,"Estonian","Udmurt"
"et","uk",0.327819976188312,"Uralic","Indo-European",1052,"Estonian","Ukrainian"
"et","uz",0.24690493209773,"Uralic","Turkic",553,"Estonian","Uzbek"
"et","xal",0.0820935937898686,"Uralic","Mongolic",307,"Estonian","Kalmyk"
"et","zh",0.211035225470216,"Uralic","Sino-Tibetan",969,"Estonian","Chinese"
"eu","ab",0.10556215218145,"Basque","Abkhaz-Adyge",153,"Basque","Abkhazian"
"eu","ar",0.257256602070082,"Basque","Afro-Asiatic",1098,"Basque","Arabic"
"eu","av",0.166776736728107,"Basque","Nakh-Daghestanian",457,"Basque","Avar"
"eu","ce",0.183061000808219,"Basque","Nakh-Daghestanian",775,"Basque","Chechen"
"eu","he",0.224185912888123,"Basque","Afro-Asiatic",1042,"Basque","Hebrew"
"eu","lbe",0.102215131563029,"Basque","Nakh-Daghestanian",184,"Basque","Lak"
"eu","lez",0.182270481158738,"Basque","Nakh-Daghestanian",607,"Basque","Lezgian"
"eu","zh",0.214669157360922,"Basque","Sino-Tibetan",984,"Basque","Chinese"
"fa","ab",0.0911391870932751,"Indo-European","Abkhaz-Adyge",145,"Persian","Abkhazian"
"fa","ar",0.310577443055516,"Indo-European","Afro-Asiatic",1001,"Persian","Arabic"
"fa","av",0.183301043841755,"Indo-European","Nakh-Daghestanian",431,"Persian","Avar"
"fa","az",0.318042713476625,"Indo-European","Turkic",940,"Persian","Azerbaijani"
"fa","ba",0.251170369110584,"Indo-European","Turkic",867,"Persian","Bashkir"
"fa","be",0.322076241164081,"Indo-European","Indo-European",917,"Persian","Belarusian"
"fa","bg",0.333172060947645,"Indo-European","Indo-European",1034,"Persian","Bulgarian"
"fa","br",0.261185162059725,"Indo-European","Indo-European",740,"Persian","Breton"
"fa","ca",0.347313560218401,"Indo-European","Indo-European",945,"Persian","Catalan"
"fa","ce",0.196510789590749,"Indo-European","Nakh-Daghestanian",700,"Persian","Chechen"
"fa","cs",0.352335830486452,"Indo-European","Indo-European",1023,"Persian","Czech"
"fa","cv",0.196134777647364,"Indo-European","Turkic",339,"Persian","Chuvash"
"fa","cy",0.231457476410275,"Indo-European","Indo-European",918,"Persian","Welsh"
"fa","da",0.330203749109546,"Indo-European","Indo-European",932,"Persian","Danish"
"fa","de",0.360628595214708,"Indo-European","Indo-European",365,"Persian","German"
"fa","el",0.326990001016415,"Indo-European","Indo-European",949,"Persian","Greek"
"fa","en",0.361042720536406,"Indo-European","Indo-European",886,"Persian","English"
"fa","es",0.368015513121594,"Indo-European","Indo-European",1049,"Persian","Spanish"
"fa","eu",0.303276444668917,"Indo-European","Basque",1027,"Persian","Basque"
"fa","fr",0.351290733478608,"Indo-European","Indo-European",1070,"Persian","French"
"fa","ga",0.215740007049702,"Indo-European","Indo-European",941,"Persian","Irish"
"fa","he",0.270989488082858,"Indo-European","Afro-Asiatic",940,"Persian","Hebrew"
"fa","hr",0.310583661268541,"Indo-European","Indo-European",1093,"Persian","Croatian"
"fa","hy",0.321216524059706,"Indo-European","Indo-European",951,"Persian","Armenian"
"fa","is",0.243073703239683,"Indo-European","Indo-European",945,"Persian","Icelandic"
"fa","it",0.348241331710654,"Indo-European","Indo-European",1013,"Persian","Italian"
"fa","ja",0.241122750114772,"Indo-European","Japonic",840,"Persian","Japanese"
"fa","ka",0.307937612126619,"Indo-European","Kartvelian",968,"Persian","Georgian"
"fa","kk",0.288831969549784,"Indo-European","Turkic",1037,"Persian","Kazakh"
"fa","kn",0.283912068376541,"Indo-European","Dravidian",792,"Persian","Kannada"
"fa","ko",0.27439239299137,"Indo-European","Koreanic",776,"Persian","Korean"
"fa","ku",0.231693159214754,"Indo-European","Indo-European",735,"Persian","Kurdish (Kurmanji)"
"fa","la",0.225886219260176,"Indo-European","Indo-European",921,"Persian","Latin"
"fa","lbe",0.111228304763241,"Indo-European","Nakh-Daghestanian",181,"Persian","Lak"
"fa","lez",0.190453126161962,"Indo-European","Nakh-Daghestanian",569,"Persian","Lezgian"
"fa","lt",0.323653082951831,"Indo-European","Indo-European",1074,"Persian","Lithuanian"
"fa","ml",0.301528572231787,"Indo-European","Dravidian",797,"Persian","Malayalam"
"fa","mn",0.246187702918145,"Indo-European","Mongolic",1041,"Persian","Mongolian"
"fa","nl",0.336857323345501,"Indo-European","Indo-European",1075,"Persian","Dutch"
"fa","no",0.325433926084349,"Indo-European","Indo-European",964,"Persian","Norwegian (Bokmål)"
"fa","os",0.19647208372278,"Indo-European","Indo-European",450,"Persian","Ossetian"
"fa","pl",0.343027850898617,"Indo-European","Indo-European",992,"Persian","Polish"
"fa","pt",0.3377610517208,"Indo-European","Indo-European",1080,"Persian","Portuguese"
"fa","ro",0.303605850076897,"Indo-European","Indo-European",1139,"Persian","Romanian"
"fa","ru",0.35758669690867,"Indo-European","Indo-European",943,"Persian","Russian"
"fa","sah",0.199294647838094,"Indo-European","Turkic",781,"Persian","Sakha"
"fa","sk",0.317371446301522,"Indo-European","Indo-European",1048,"Persian","Slovak"
"fa","sq",0.275577292055491,"Indo-European","Indo-European",971,"Persian","Albanian"
"fa","sv",0.311753160431817,"Indo-European","Indo-European",1018,"Persian","Swedish"
"fa","ta",0.293065523693947,"Indo-European","Dravidian",740,"Persian","Tamil"
"fa","te",0.281439649686164,"Indo-European","Dravidian",697,"Persian","Telugu"
"fa","tr",0.343656106555648,"Indo-European","Turkic",1095,"Persian","Turkish"
"fa","tt",0.248814312442189,"Indo-European","Turkic",913,"Persian","Tatar"
"fa","uk",0.35494210644429,"Indo-European","Indo-European",960,"Persian","Ukrainian"
"fa","uz",0.272850185241583,"Indo-European","Turkic",591,"Persian","Uzbek"
"fa","xal",0.0843379122080457,"Indo-European","Mongolic",328,"Persian","Kalmyk"
"fa","zh",0.256623007860895,"Indo-European","Sino-Tibetan",885,"Persian","Chinese"
"fi","ab",0.121292287130864,"Uralic","Abkhaz-Adyge",155,"Finnish","Abkhazian"
"fi","ar",0.2766754354402,"Uralic","Afro-Asiatic",1222,"Finnish","Arabic"
"fi","av",0.191294701048725,"Uralic","Nakh-Daghestanian",463,"Finnish","Avar"
"fi","az",0.286813473841895,"Uralic","Turkic",1100,"Finnish","Azerbaijani"
"fi","ba",0.235560392278044,"Uralic","Turkic",1011,"Finnish","Bashkir"
"fi","be",0.313772310171191,"Uralic","Indo-European",1086,"Finnish","Belarusian"
"fi","bg",0.320339740505031,"Uralic","Indo-European",1193,"Finnish","Bulgarian"
"fi","bn",0.285214734398788,"Uralic","Indo-European",793,"Finnish","Bengali"
"fi","br",0.244211910382128,"Uralic","Indo-European",878,"Finnish","Breton"
"fi","ca",0.325360921285543,"Uralic","Indo-European",1145,"Finnish","Catalan"
"fi","ce",0.181290561266968,"Uralic","Nakh-Daghestanian",840,"Finnish","Chechen"
"fi","cs",0.357611387457698,"Uralic","Indo-European",1218,"Finnish","Czech"
"fi","cv",0.194978664995062,"Uralic","Turkic",376,"Finnish","Chuvash"
"fi","cy",0.219769191265992,"Uralic","Indo-European",1128,"Finnish","Welsh"
"fi","da",0.322249577593109,"Uralic","Indo-European",1171,"Finnish","Danish"
"fi","de",0.334607141279399,"Uralic","Indo-European",573,"Finnish","German"
"fi","el",0.313410394874953,"Uralic","Indo-European",1062,"Finnish","Greek"
"fi","en",0.329356844339418,"Uralic","Indo-European",1103,"Finnish","English"
"fi","es",0.355993589118107,"Uralic","Indo-European",1311,"Finnish","Spanish"
"fi","et",0.328421433391069,"Uralic","Uralic",1187,"Finnish","Estonian"
"fi","eu",0.295911877381987,"Uralic","Basque",1190,"Finnish","Basque"
"fi","fa",0.336080007541397,"Uralic","Indo-European",1071,"Finnish","Persian"
"fi","fr",0.326216135593639,"Uralic","Indo-European",1298,"Finnish","French"
"fi","ga",0.201709920553747,"Uralic","Indo-European",1065,"Finnish","Irish"
"fi","he",0.25162765425669,"Uralic","Afro-Asiatic",1157,"Finnish","Hebrew"
"fi","hi",0.301179079693767,"Uralic","Indo-European",1358,"Finnish","Hindi"
"fi","hr",0.310363042273934,"Uralic","Indo-European",1270,"Finnish","Croatian"
"fi","hu",0.339029884172411,"Uralic","Uralic",1378,"Finnish","Hungarian"
"fi","hy",0.287266269535739,"Uralic","Indo-European",1138,"Finnish","Armenian"
"fi","is",0.232977600511012,"Uralic","Indo-European",1139,"Finnish","Icelandic"
"fi","it",0.338820302984571,"Uralic","Indo-European",1249,"Finnish","Italian"
"fi","ja",0.229201773634901,"Uralic","Japonic",1010,"Finnish","Japanese"
"fi","ka",0.303885384771088,"Uralic","Kartvelian",1105,"Finnish","Georgian"
"fi","kk",0.264924723562545,"Uralic","Turkic",1243,"Finnish","Kazakh"
"fi","kn",0.268697703330117,"Uralic","Dravidian",870,"Finnish","Kannada"
"fi","ko",0.25734069777084,"Uralic","Koreanic",884,"Finnish","Korean"
"fi","ku",0.209779242958921,"Uralic","Indo-European",785,"Finnish","Kurdish (Kurmanji)"
"fi","kv",0.198900767833481,"Uralic","Uralic",408,"Finnish","Komi"
"fi","la",0.206381113822935,"Uralic","Indo-European",1087,"Finnish","Latin"
"fi","lbe",0.0921607420592581,"Uralic","Nakh-Daghestanian",178,"Finnish","Lak"
"fi","lez",0.195986164694291,"Uralic","Nakh-Daghestanian",615,"Finnish","Lezgian"
"fi","lt",0.322283095067107,"Uralic","Indo-European",1349,"Finnish","Lithuanian"
"fi","lv",0.328589134146633,"Uralic","Indo-European",906,"Finnish","Latvian"
"fi","mdf",0.119732264989704,"Uralic","Uralic",327,"Finnish","Moksha"
"fi","mhr",0.214360291173305,"Uralic","Uralic",165,"Finnish","Meadow Mari"
"fi","ml",0.275658892201048,"Uralic","Dravidian",879,"Finnish","Malayalam"
"fi","mn",0.225014463275317,"Uralic","Mongolic",1220,"Finnish","Mongolian"
"fi","mrj",0.185513051194,"Uralic","Uralic",582,"Finnish","Hill Mari"
"fi","myv",0.161041039637572,"Uralic","Uralic",553,"Finnish","Erzya"
"fi","nl",0.330822209010654,"Uralic","Indo-European",1317,"Finnish","Dutch"
"fi","no",0.32274410652245,"Uralic","Indo-European",1207,"Finnish","Norwegian (Bokmål)"
"fi","os",0.209928682245855,"Uralic","Indo-European",483,"Finnish","Ossetian"
"fi","pl",0.342428155094183,"Uralic","Indo-European",1193,"Finnish","Polish"
"fi","ps",0.209769661381501,"Uralic","Indo-European",837,"Finnish","Pashto"
"fi","pt",0.320048301442643,"Uralic","Indo-European",1329,"Finnish","Portuguese"
"fi","ro",0.288435886156538,"Uralic","Indo-European",1351,"Finnish","Romanian"
"fi","ru",0.350620540835523,"Uralic","Indo-European",1169,"Finnish","Russian"
"fi","sah",0.187317580984162,"Uralic","Turkic",835,"Finnish","Sakha"
"fi","sk",0.314246673053678,"Uralic","Indo-European",1221,"Finnish","Slovak"
"fi","sq",0.259030299667902,"Uralic","Indo-European",1093,"Finnish","Albanian"
"fi","sv",0.305471723268052,"Uralic","Indo-European",1268,"Finnish","Swedish"
"fi","ta",0.291094309036918,"Uralic","Dravidian",848,"Finnish","Tamil"
"fi","te",0.283274083001493,"Uralic","Dravidian",785,"Finnish","Telugu"
"fi","tr",0.309578777501504,"Uralic","Turkic",1311,"Finnish","Turkish"
"fi","tt",0.237338050782965,"Uralic","Turkic",1065,"Finnish","Tatar"
"fi","udm",0.187890181292998,"Uralic","Uralic",546,"Finnish","Udmurt"
"fi","uk",0.349697612286276,"Uralic","Indo-European",1176,"Finnish","Ukrainian"
"fi","uz",0.263240348969977,"Uralic","Turkic",587,"Finnish","Uzbek"
"fi","vep",0.237883294054192,"Uralic","Uralic",471,"Finnish","Vepsian"
"fi","xal",0.0863794081195778,"Uralic","Mongolic",330,"Finnish","Kalmyk"
"fi","zh",0.230458680287678,"Uralic","Sino-Tibetan",1090,"Finnish","Chinese"
"fr","ab",0.136400436890466,"Indo-European","Abkhaz-Adyge",159,"French","Abkhazian"
"fr","ar",0.291615485333024,"Indo-European","Afro-Asiatic",1215,"French","Arabic"
"fr","av",0.188649249482267,"Indo-European","Nakh-Daghestanian",469,"French","Avar"
"fr","az",0.295907551248301,"Indo-European","Turkic",1070,"French","Azerbaijani"
"fr","ba",0.242067894678915,"Indo-European","Turkic",993,"French","Bashkir"
"fr","ca",0.379876923886254,"Indo-European","Indo-European",1180,"French","Catalan"
"fr","ce",0.18510929950018,"Indo-European","Nakh-Daghestanian",825,"French","Chechen"
"fr","cv",0.202458035946239,"Indo-European","Turkic",354,"French","Chuvash"
"fr","es",0.393882625317695,"Indo-European","Indo-European",1331,"French","Spanish"
"fr","eu",0.30025856953031,"Indo-European","Basque",1177,"French","Basque"
"fr","he",0.261795040783881,"Indo-European","Afro-Asiatic",1135,"French","Hebrew"
"fr","it",0.390453544412481,"Indo-European","Indo-European",1267,"French","Italian"
"fr","ja",0.250821403765023,"Indo-European","Japonic",1002,"French","Japanese"
"fr","ka",0.301243478901977,"Indo-European","Kartvelian",1075,"French","Georgian"
"fr","kk",0.271815728940448,"Indo-European","Turkic",1204,"French","Kazakh"
"fr","kn",0.281406274941947,"Indo-European","Dravidian",856,"French","Kannada"
"fr","ko",0.266271880082405,"Indo-European","Koreanic",869,"French","Korean"
"fr","lbe",0.124264449719205,"Indo-European","Nakh-Daghestanian",189,"French","Lak"
"fr","lez",0.195742124101189,"Indo-European","Nakh-Daghestanian",597,"French","Lezgian"
"fr","ml",0.280848922139179,"Indo-European","Dravidian",873,"French","Malayalam"
"fr","mn",0.231571130525614,"Indo-European","Mongolic",1185,"French","Mongolian"
"fr","pt",0.36743494526873,"Indo-European","Indo-European",1364,"French","Portuguese"
"fr","ro",0.311304512319726,"Indo-European","Indo-European",1362,"French","Romanian"
"fr","sah",0.20969921494285,"Indo-European","Turkic",811,"French","Sakha"
"fr","ta",0.290119100800595,"Indo-European","Dravidian",823,"French","Tamil"
"fr","te",0.292827480199965,"Indo-European","Dravidian",788,"French","Telugu"
"fr","tr",0.315195196357835,"Indo-European","Turkic",1280,"French","Turkish"
"fr","tt",0.242773819761552,"Indo-European","Turkic",1036,"French","Tatar"
"fr","uz",0.280750386000584,"Indo-European","Turkic",583,"French","Uzbek"
"fr","xal",0.0999902664386541,"Indo-European","Mongolic",328,"French","Kalmyk"
"fr","zh",0.250813317634534,"Indo-European","Sino-Tibetan",1075,"French","Chinese"
"ga","ab",0.0775927303980702,"Indo-European","Abkhaz-Adyge",136,"Irish","Abkhazian"
"ga","ar",0.18080252151181,"Indo-European","Afro-Asiatic",978,"Irish","Arabic"
"ga","av",0.100119773446655,"Indo-European","Nakh-Daghestanian",401,"Irish","Avar"
"ga","az",0.192503667025768,"Indo-European","Turkic",934,"Irish","Azerbaijani"
"ga","ba",0.142435064312968,"Indo-European","Turkic",861,"Irish","Bashkir"
"ga","br",0.16085457507078,"Indo-European","Indo-European",749,"Irish","Breton"
"ga","ca",0.208102839753525,"Indo-European","Indo-European",947,"Irish","Catalan"
"ga","ce",0.101198600308036,"Indo-European","Nakh-Daghestanian",687,"Irish","Chechen"
"ga","cv",0.118633517101061,"Indo-European","Turkic",311,"Irish","Chuvash"
"ga","cy",0.162319750891708,"Indo-European","Indo-European",944,"Irish","Welsh"
"ga","es",0.223896128220036,"Indo-European","Indo-European",1064,"Irish","Spanish"
"ga","eu",0.201750770308972,"Indo-European","Basque",1012,"Irish","Basque"
"ga","fr",0.212243958853018,"Indo-European","Indo-European",1067,"Irish","French"
"ga","he",0.147252745579215,"Indo-European","Afro-Asiatic",935,"Irish","Hebrew"
"ga","it",0.220002752479912,"Indo-European","Indo-European",1008,"Irish","Italian"
"ga","ja",0.118945850444862,"Indo-European","Japonic",824,"Irish","Japanese"
"ga","ka",0.179405881097543,"Indo-European","Kartvelian",946,"Irish","Georgian"
"ga","kk",0.170752479412125,"Indo-European","Turkic",1028,"Irish","Kazakh"
"ga","kn",0.160172943618927,"Indo-European","Dravidian",769,"Irish","Kannada"
"ga","ko",0.151455870218332,"Indo-European","Koreanic",759,"Irish","Korean"
"ga","la",0.146164001797305,"Indo-European","Indo-European",913,"Irish","Latin"
"ga","lbe",0.0447447775499958,"Indo-European","Nakh-Daghestanian",165,"Irish","Lak"
"ga","lez",0.121404272890164,"Indo-European","Nakh-Daghestanian",540,"Irish","Lezgian"
"ga","ml",0.169981354073351,"Indo-European","Dravidian",760,"Irish","Malayalam"
"ga","mn",0.161483955640892,"Indo-European","Mongolic",1015,"Irish","Mongolian"
"ga","pt",0.210504515001016,"Indo-European","Indo-European",1096,"Irish","Portuguese"
"ga","ro",0.186085048904716,"Indo-European","Indo-European",1124,"Irish","Romanian"
"ga","sah",0.118254493899421,"Indo-European","Turkic",732,"Irish","Sakha"
"ga","ta",0.160188702069984,"Indo-European","Dravidian",723,"Irish","Tamil"
"ga","te",0.157664955518744,"Indo-European","Dravidian",672,"Irish","Telugu"
"ga","tr",0.206007297120044,"Indo-European","Turkic",1088,"Irish","Turkish"
"ga","tt",0.143030021906714,"Indo-European","Turkic",901,"Irish","Tatar"
"ga","uz",0.174899783555312,"Indo-European","Turkic",550,"Irish","Uzbek"
"ga","xal",0.0502027255483347,"Indo-European","Mongolic",305,"Irish","Kalmyk"
"ga","zh",0.129676875959808,"Indo-European","Sino-Tibetan",881,"Irish","Chinese"
"he","zh",0.164875354731322,"Afro-Asiatic","Sino-Tibetan",960,"Hebrew","Chinese"
"hi","ab",0.135852878313414,"Indo-European","Abkhaz-Adyge",180,"Hindi","Abkhazian"
"hi","ar",0.274604107794121,"Indo-European","Afro-Asiatic",1261,"Hindi","Arabic"
"hi","av",0.21352320179926,"Indo-European","Nakh-Daghestanian",536,"Hindi","Avar"
"hi","az",0.286694258901642,"Indo-European","Turkic",1171,"Hindi","Azerbaijani"
"hi","ba",0.245311833800342,"Indo-European","Turkic",1093,"Hindi","Bashkir"
"hi","be",0.288721046739064,"Indo-European","Indo-European",1145,"Hindi","Belarusian"
"hi","bg",0.297886017991128,"Indo-European","Indo-European",1271,"Hindi","Bulgarian"
"hi","br",0.252964899660157,"Indo-European","Indo-European",943,"Hindi","Breton"
"hi","ca",0.305261254864511,"Indo-European","Indo-European",1189,"Hindi","Catalan"
"hi","ce",0.191864659095477,"Indo-European","Nakh-Daghestanian",894,"Hindi","Chechen"
"hi","cs",0.318113055707491,"Indo-European","Indo-European",1251,"Hindi","Czech"
"hi","cv",0.220428249973718,"Indo-European","Turkic",403,"Hindi","Chuvash"
"hi","cy",0.225860827885224,"Indo-European","Indo-European",1181,"Hindi","Welsh"
"hi","da",0.298034591830941,"Indo-European","Indo-European",1179,"Hindi","Danish"
"hi","de",0.312397363855622,"Indo-European","Indo-European",437,"Hindi","German"
"hi","el",0.290811115483476,"Indo-European","Indo-European",1177,"Hindi","Greek"
"hi","en",0.302380107071778,"Indo-European","Indo-European",1122,"Hindi","English"
"hi","es",0.31786278098024,"Indo-European","Indo-European",1336,"Hindi","Spanish"
"hi","eu",0.285929501465859,"Indo-European","Basque",1274,"Hindi","Basque"
"hi","fa",0.32018269544319,"Indo-European","Indo-European",1244,"Hindi","Persian"
"hi","fr",0.302317972694155,"Indo-European","Indo-European",1351,"Hindi","French"
"hi","ga",0.212530904061513,"Indo-European","Indo-European",1191,"Hindi","Irish"
"hi","he",0.24685951717971,"Indo-European","Afro-Asiatic",1177,"Hindi","Hebrew"
"hi","hr",0.284800194934505,"Indo-European","Indo-European",1334,"Hindi","Croatian"
"hi","hy",0.288662696437237,"Indo-European","Indo-European",1203,"Hindi","Armenian"
"hi","is",0.241969622770718,"Indo-European","Indo-European",1189,"Hindi","Icelandic"
"hi","it",0.309392985842081,"Indo-European","Indo-European",1272,"Hindi","Italian"
"hi","ja",0.226464406351219,"Indo-European","Japonic",1083,"Hindi","Japanese"
"hi","ka",0.289900611761265,"Indo-European","Kartvelian",1194,"Hindi","Georgian"
"hi","kk",0.263325677550168,"Indo-European","Turkic",1316,"Hindi","Kazakh"
"hi","kn",0.275363889433978,"Indo-European","Dravidian",981,"Hindi","Kannada"
"hi","ko",0.265750302547311,"Indo-European","Koreanic",968,"Hindi","Korean"
"hi","ku",0.238800868505653,"Indo-European","Indo-European",911,"Hindi","Kurdish (Kurmanji)"
"hi","la",0.220503141299186,"Indo-European","Indo-European",1149,"Hindi","Latin"
"hi","lbe",0.116422122768182,"Indo-European","Nakh-Daghestanian",230,"Hindi","Lak"
"hi","lez",0.208407943192695,"Indo-European","Nakh-Daghestanian",686,"Hindi","Lezgian"
"hi","lt",0.295481436815272,"Indo-European","Indo-European",1342,"Hindi","Lithuanian"
"hi","ml",0.285162556247679,"Indo-European","Dravidian",984,"Hindi","Malayalam"
"hi","mn",0.237749414002626,"Indo-European","Mongolic",1295,"Hindi","Mongolian"
"hi","nl",0.303590166233599,"Indo-European","Indo-European",1327,"Hindi","Dutch"
"hi","no",0.29047481771909,"Indo-European","Indo-European",1229,"Hindi","Norwegian (Bokmål)"
"hi","os",0.237659063588977,"Indo-European","Indo-European",557,"Hindi","Ossetian"
