"Var1","Var2","value"
"Lithuanian","Ndonga",0.333333333333333
"Kalmyk","Ndonga",0.5
"Armenian","Ndonga",0.5
"Kurdish (Sorani)","Ndonga",0.666666666666667
"Abkhazian","Ndonga",0.333333333333333
"Turkish","Ndonga",0.333333333333333
"Hebrew","Ndonga",0.5
"Eastern Punjabi","Ndonga",0.666666666666667
"Kazakh","Ndonga",0.833333333333333
"Sakha","Ndonga",0.666666666666667
"Korean","Ndonga",0.166666666666667
"Nuosu","Ndonga",0.5
"Japanese","Ndonga",0.166666666666667
"Tibetan","Ndonga",0.666666666666667
"Bengali","Ndonga",0.5
"Kashmiri","Ndonga",0.333333333333333
"Telugu","Ndonga",0.5
"Tamil","Ndonga",0.333333333333333
"Malayalam","Ndonga",0.5
"Burmese","Ndonga",0.166666666666667
"Vietnamese","Ndonga",0.5
"Khmer","Ndonga",0.166666666666667
"Malay","Ndonga",0.333333333333333
"Thai","Ndonga",0.166666666666667
"Cebuano","Ndonga",0.166666666666667
"Banyumasan","Ndonga",0.5
"Minangkabau","Ndonga",0.333333333333333
"Chamorro","Ndonga",0.166666666666667
"Samoan","Ndonga",0.666666666666667
"Tongan","Ndonga",0.666666666666667
"Maori","Ndonga",0.666666666666667
"Hawaiian","Ndonga",0.666666666666667
"Cheyenne","Ndonga",0.833333333333333
"Choctaw","Ndonga",0.666666666666667
"Muscogee","Ndonga",0.666666666666667
"Cherokee","Ndonga",0.833333333333333
"Navajo","Ndonga",0.666666666666667
"Haitian","Ndonga",0.333333333333333
"Aymara","Ndonga",0.5
"Guarani","Ndonga",0.5
"Herero","Swati",0.333333333333333
"Zulu","Swati",0.166666666666667
"Tswana","Swati",0.333333333333333
"Ndonga","Swati",0.333333333333333
"Swati","Swati",0
"Tsonga","Swati",0.166666666666667
"Venda","Swati",0.333333333333333
"Kongo","Swati",0.666666666666667
"Kikuyu","Swati",0.333333333333333
"Luganda","Swati",0.166666666666667
"Kinyarwanda","Swati",0.166666666666667
"Kirundi","Swati",0.333333333333333
"Igbo","Swati",0.333333333333333
"Bambara","Swati",0.5
"Amharic","Swati",0.333333333333333
"Kanuri","Swati",0.333333333333333
"Wolof","Swati",0.5
"Egyptian Arabic","Swati",0.666666666666667
"Kabyle","Swati",0.333333333333333
"Neapolitan","Swati",0.666666666666667
"Spanish","Swati",0.666666666666667
"English","Swati",0.666666666666667
"French","Swati",0.666666666666667
"Dutch","Swati",0.5
"Icelandic","Swati",0.333333333333333
"Irish","Swati",0.5
"Serbian","Swati",0.5
"Russian","Swati",0.5
"Bashkir","Swati",0.833333333333333
"Chuvash","Swati",0.5
"Erzya","Swati",0.5
"Estonian","Swati",0.333333333333333
"Gagauz","Swati",0.333333333333333
"Latvian","Swati",0.666666666666667
"Vepsian","Swati",0.5
"Czech","Swati",0.166666666666667
"Bulgarian","Swati",0.333333333333333
"Lithuanian","Swati",0.166666666666667
"Kalmyk","Swati",0.666666666666667
"Armenian","Swati",0.333333333333333
"Kurdish (Sorani)","Swati",0.666666666666667
"Abkhazian","Swati",0.166666666666667
"Turkish","Swati",0.333333333333333
"Hebrew","Swati",0.333333333333333
"Eastern Punjabi","Swati",0.666666666666667
"Kazakh","Swati",0.833333333333333
"Sakha","Swati",0.5
"Korean","Swati",0.333333333333333
"Nuosu","Swati",0.666666666666667
"Japanese","Swati",0.333333333333333
"Tibetan","Swati",0.666666666666667
"Bengali","Swati",0.5
"Kashmiri","Swati",0.333333333333333
"Telugu","Swati",0.5
"Tamil","Swati",0.333333333333333
"Malayalam","Swati",0.5
"Burmese","Swati",0.333333333333333
"Vietnamese","Swati",0.5
"Khmer","Swati",0.166666666666667
"Malay","Swati",0.333333333333333
"Thai","Swati",0.333333333333333
"Cebuano","Swati",0.333333333333333
"Banyumasan","Swati",0.5
"Minangkabau","Swati",0.5
"Chamorro","Swati",0.166666666666667
"Samoan","Swati",0.666666666666667
"Tongan","Swati",0.666666666666667
"Maori","Swati",0.666666666666667
"Hawaiian","Swati",0.666666666666667
"Cheyenne","Swati",0.666666666666667
"Choctaw","Swati",0.666666666666667
"Muscogee","Swati",0.5
"Cherokee","Swati",0.833333333333333
"Navajo","Swati",0.5
"Haitian","Swati",0.333333333333333
"Aymara","Swati",0.333333333333333
"Guarani","Swati",0.666666666666667
"Herero","Tsonga",0.5
"Zulu","Tsonga",0.333333333333333
"Tswana","Tsonga",0.333333333333333
"Ndonga","Tsonga",0.333333333333333
"Swati","Tsonga",0.166666666666667
"Tsonga","Tsonga",0
"Venda","Tsonga",0.166666666666667
"Kongo","Tsonga",0.666666666666667
"Kikuyu","Tsonga",0.333333333333333
"Luganda","Tsonga",0.333333333333333
"Kinyarwanda","Tsonga",0.333333333333333
"Kirundi","Tsonga",0.5
"Igbo","Tsonga",0.166666666666667
"Bambara","Tsonga",0.5
"Amharic","Tsonga",0.166666666666667
"Kanuri","Tsonga",0.333333333333333
"Wolof","Tsonga",0.5
"Egyptian Arabic","Tsonga",0.666666666666667
"Kabyle","Tsonga",0.166666666666667
"Neapolitan","Tsonga",0.666666666666667
"Spanish","Tsonga",0.666666666666667
"English","Tsonga",0.666666666666667
"French","Tsonga",0.666666666666667
"Dutch","Tsonga",0.5
"Icelandic","Tsonga",0.333333333333333
"Irish","Tsonga",0.5
"Serbian","Tsonga",0.333333333333333
"Russian","Tsonga",0.5
"Bashkir","Tsonga",0.833333333333333
"Chuvash","Tsonga",0.5
"Erzya","Tsonga",0.5
"Estonian","Tsonga",0.333333333333333
"Gagauz","Tsonga",0.166666666666667
"Latvian","Tsonga",0.666666666666667
"Vepsian","Tsonga",0.5
"Czech","Tsonga",0.166666666666667
"Bulgarian","Tsonga",0.333333333333333
"Lithuanian","Tsonga",0.166666666666667
"Kalmyk","Tsonga",0.666666666666667
"Armenian","Tsonga",0.333333333333333
"Kurdish (Sorani)","Tsonga",0.666666666666667
"Abkhazian","Tsonga",0.166666666666667
"Turkish","Tsonga",0.333333333333333
"Hebrew","Tsonga",0.333333333333333
"Eastern Punjabi","Tsonga",0.5
"Kazakh","Tsonga",0.833333333333333
"Sakha","Tsonga",0.666666666666667
"Korean","Tsonga",0.333333333333333
"Nuosu","Tsonga",0.666666666666667
"Japanese","Tsonga",0.333333333333333
"Tibetan","Tsonga",0.666666666666667
"Bengali","Tsonga",0.5
"Kashmiri","Tsonga",0.333333333333333
"Telugu","Tsonga",0.333333333333333
"Tamil","Tsonga",0.166666666666667
"Malayalam","Tsonga",0.5
"Burmese","Tsonga",0.333333333333333
"Vietnamese","Tsonga",0.333333333333333
"Khmer","Tsonga",0.166666666666667
"Malay","Tsonga",0.333333333333333
"Thai","Tsonga",0.333333333333333
"Cebuano","Tsonga",0.333333333333333
"Banyumasan","Tsonga",0.5
"Minangkabau","Tsonga",0.5
"Chamorro","Tsonga",0.166666666666667
"Samoan","Tsonga",0.666666666666667
"Tongan","Tsonga",0.666666666666667
"Maori","Tsonga",0.666666666666667
"Hawaiian","Tsonga",0.666666666666667
"Cheyenne","Tsonga",0.833333333333333
"Choctaw","Tsonga",0.5
"Muscogee","Tsonga",0.333333333333333
"Cherokee","Tsonga",0.666666666666667
"Navajo","Tsonga",0.666666666666667
"Haitian","Tsonga",0.166666666666667
"Aymara","Tsonga",0.333333333333333
"Guarani","Tsonga",0.5
"Herero","Venda",0.666666666666667
"Zulu","Venda",0.333333333333333
"Tswana","Venda",0.5
"Ndonga","Venda",0.5
"Swati","Venda",0.333333333333333
"Tsonga","Venda",0.166666666666667
"Venda","Venda",0
"Kongo","Venda",0.833333333333333
"Kikuyu","Venda",0.5
"Luganda","Venda",0.5
"Kinyarwanda","Venda",0.333333333333333
"Kirundi","Venda",0.5
"Igbo","Venda",0.333333333333333
"Bambara","Venda",0.666666666666667
"Amharic","Venda",0.333333333333333
"Kanuri","Venda",0.5
"Wolof","Venda",0.333333333333333
"Egyptian Arabic","Venda",0.666666666666667
"Kabyle","Venda",0.333333333333333
"Neapolitan","Venda",0.666666666666667
"Spanish","Venda",0.666666666666667
"English","Venda",0.666666666666667
"French","Venda",0.5
"Dutch","Venda",0.666666666666667
"Icelandic","Venda",0.5
"Irish","Venda",0.666666666666667
"Serbian","Venda",0.5
"Russian","Venda",0.5
"Bashkir","Venda",0.833333333333333
"Chuvash","Venda",0.666666666666667
"Erzya","Venda",0.666666666666667
"Estonian","Venda",0.5
"Gagauz","Venda",0.166666666666667
"Latvian","Venda",0.666666666666667
"Vepsian","Venda",0.666666666666667
"Czech","Venda",0.333333333333333
"Bulgarian","Venda",0.5
"Lithuanian","Venda",0.333333333333333
"Kalmyk","Venda",0.666666666666667
"Armenian","Venda",0.5
"Kurdish (Sorani)","Venda",0.666666666666667
"Abkhazian","Venda",0.333333333333333
"Turkish","Venda",0.5
"Hebrew","Venda",0.5
"Eastern Punjabi","Venda",0.5
"Kazakh","Venda",0.666666666666667
"Sakha","Venda",0.666666666666667
"Korean","Venda",0.5
"Nuosu","Venda",0.666666666666667
"Japanese","Venda",0.5
"Tibetan","Venda",0.666666666666667
"Bengali","Venda",0.666666666666667
"Kashmiri","Venda",0.5
"Telugu","Venda",0.333333333333333
"Tamil","Venda",0.333333333333333
"Malayalam","Venda",0.666666666666667
"Burmese","Venda",0.5
"Vietnamese","Venda",0.333333333333333
"Khmer","Venda",0.333333333333333
"Malay","Venda",0.5
"Thai","Venda",0.5
"Cebuano","Venda",0.5
"Banyumasan","Venda",0.5
"Minangkabau","Venda",0.5
"Chamorro","Venda",0.333333333333333
"Samoan","Venda",0.833333333333333
"Tongan","Venda",0.833333333333333
"Maori","Venda",0.833333333333333
"Hawaiian","Venda",0.833333333333333
"Cheyenne","Venda",0.833333333333333
"Choctaw","Venda",0.666666666666667
"Muscogee","Venda",0.5
"Cherokee","Venda",0.5
"Navajo","Venda",0.833333333333333
"Haitian","Venda",0.333333333333333
"Aymara","Venda",0.5
"Guarani","Venda",0.5
"Herero","Kongo",0.833333333333333
"Zulu","Kongo",0.833333333333333
"Tswana","Kongo",0.666666666666667
"Ndonga","Kongo",0.5
"Swati","Kongo",0.666666666666667
"Tsonga","Kongo",0.666666666666667
"Venda","Kongo",0.833333333333333
"Kongo","Kongo",0
"Kikuyu","Kongo",0.833333333333333
"Luganda","Kongo",0.666666666666667
"Kinyarwanda","Kongo",0.833333333333333
"Kirundi","Kongo",0.833333333333333
"Igbo","Kongo",0.5
"Bambara","Kongo",0.833333333333333
"Amharic","Kongo",0.666666666666667
"Kanuri","Kongo",0.666666666666667
"Wolof","Kongo",0.666666666666667
"Egyptian Arabic","Kongo",1
"Kabyle","Kongo",0.833333333333333
"Neapolitan","Kongo",1
"Spanish","Kongo",1
"English","Kongo",1
"French","Kongo",1
"Dutch","Kongo",0.833333333333333
"Icelandic","Kongo",0.833333333333333
"Irish","Kongo",0.5
"Serbian","Kongo",0.833333333333333
"Russian","Kongo",0.833333333333333
"Bashkir","Kongo",1
"Chuvash","Kongo",0.5
"Erzya","Kongo",0.833333333333333
"Estonian","Kongo",0.666666666666667
"Gagauz","Kongo",0.833333333333333
"Latvian","Kongo",1
"Vepsian","Kongo",0.833333333333333
"Czech","Kongo",0.5
"Bulgarian","Kongo",0.833333333333333
"Lithuanian","Kongo",0.666666666666667
"Kalmyk","Kongo",0.833333333333333
"Armenian","Kongo",0.833333333333333
"Kurdish (Sorani)","Kongo",1
"Abkhazian","Kongo",0.5
"Turkish","Kongo",0.666666666666667
"Hebrew","Kongo",0.833333333333333
"Eastern Punjabi","Kongo",1
"Kazakh","Kongo",1
"Sakha","Kongo",1
"Korean","Kongo",0.666666666666667
"Nuosu","Kongo",1
"Japanese","Kongo",0.666666666666667
"Tibetan","Kongo",1
"Bengali","Kongo",0.833333333333333
"Kashmiri","Kongo",0.666666666666667
"Telugu","Kongo",0.833333333333333
"Tamil","Kongo",0.666666666666667
"Malayalam","Kongo",0.833333333333333
"Burmese","Kongo",0.666666666666667
"Vietnamese","Kongo",0.833333333333333
"Khmer","Kongo",0.666666666666667
"Malay","Kongo",0.5
"Thai","Kongo",0.666666666666667
"Cebuano","Kongo",0.666666666666667
"Banyumasan","Kongo",0.666666666666667
"Minangkabau","Kongo",0.833333333333333
"Chamorro","Kongo",0.666666666666667
"Samoan","Kongo",0.333333333333333
"Tongan","Kongo",0.333333333333333
"Maori","Kongo",0.5
"Hawaiian","Kongo",0.5
"Cheyenne","Kongo",1
"Choctaw","Kongo",0.833333333333333
"Muscogee","Kongo",0.833333333333333
"Cherokee","Kongo",1
"Navajo","Kongo",0.666666666666667
"Haitian","Kongo",0.666666666666667
"Aymara","Kongo",0.5
"Guarani","Kongo",0.666666666666667
"Herero","Kikuyu",0.5
"Zulu","Kikuyu",0.5
"Tswana","Kikuyu",0.333333333333333
"Ndonga","Kikuyu",0.5
"Swati","Kikuyu",0.333333333333333
"Tsonga","Kikuyu",0.333333333333333
"Venda","Kikuyu",0.5
"Kongo","Kikuyu",0.833333333333333
"Kikuyu","Kikuyu",0
"Luganda","Kikuyu",0.5
"Kinyarwanda","Kikuyu",0.5
"Kirundi","Kikuyu",0.666666666666667
"Igbo","Kikuyu",0.5
"Bambara","Kikuyu",0.166666666666667
"Amharic","Kikuyu",0.5
"Kanuri","Kikuyu",0.333333333333333
"Wolof","Kikuyu",0.666666666666667
"Egyptian Arabic","Kikuyu",0.5
"Kabyle","Kikuyu",0.333333333333333
"Neapolitan","Kikuyu",0.666666666666667
"Spanish","Kikuyu",0.666666666666667
"English","Kikuyu",0.666666666666667
"French","Kikuyu",0.666666666666667
"Dutch","Kikuyu",0.5
"Icelandic","Kikuyu",0.333333333333333
"Irish","Kikuyu",0.666666666666667
"Serbian","Kikuyu",0.5
"Russian","Kikuyu",0.666666666666667
"Bashkir","Kikuyu",0.833333333333333
"Chuvash","Kikuyu",0.666666666666667
"Erzya","Kikuyu",0.5
"Estonian","Kikuyu",0.5
"Gagauz","Kikuyu",0.5
"Latvian","Kikuyu",0.666666666666667
"Vepsian","Kikuyu",0.5
"Czech","Kikuyu",0.333333333333333
"Bulgarian","Kikuyu",0.166666666666667
"Lithuanian","Kikuyu",0.333333333333333
"Kalmyk","Kikuyu",0.666666666666667
"Armenian","Kikuyu",0.333333333333333
"Kurdish (Sorani)","Kikuyu",0.5
"Abkhazian","Kikuyu",0.333333333333333
"Turkish","Kikuyu",0.5
"Hebrew","Kikuyu",0.333333333333333
"Eastern Punjabi","Kikuyu",0.666666666666667
"Kazakh","Kikuyu",0.833333333333333
"Sakha","Kikuyu",0.5
"Korean","Kikuyu",0.5
"Nuosu","Kikuyu",0.666666666666667
"Japanese","Kikuyu",0.5
"Tibetan","Kikuyu",0.5
"Bengali","Kikuyu",0.333333333333333
"Kashmiri","Kikuyu",0.5
"Telugu","Kikuyu",0.666666666666667
"Tamil","Kikuyu",0.5
"Malayalam","Kikuyu",0.333333333333333
"Burmese","Kikuyu",0.5
"Vietnamese","Kikuyu",0.666666666666667
"Khmer","Kikuyu",0.333333333333333
"Malay","Kikuyu",0.5
"Thai","Kikuyu",0.5
"Cebuano","Kikuyu",0.5
"Banyumasan","Kikuyu",0.666666666666667
"Minangkabau","Kikuyu",0.666666666666667
"Chamorro","Kikuyu",0.333333333333333
"Samoan","Kikuyu",0.833333333333333
"Tongan","Kikuyu",0.833333333333333
"Maori","Kikuyu",0.833333333333333
"Hawaiian","Kikuyu",0.833333333333333
"Cheyenne","Kikuyu",0.833333333333333
"Choctaw","Kikuyu",0.666666666666667
"Muscogee","Kikuyu",0.5
"Cherokee","Kikuyu",0.833333333333333
"Navajo","Kikuyu",0.5
"Haitian","Kikuyu",0.5
"Aymara","Kikuyu",0.333333333333333
"Guarani","Kikuyu",0.833333333333333
"Herero","Luganda",0.333333333333333
"Zulu","Luganda",0.333333333333333
"Tswana","Luganda",0.5
"Ndonga","Luganda",0.5
"Swati","Luganda",0.166666666666667
"Tsonga","Luganda",0.333333333333333
"Venda","Luganda",0.5
"Kongo","Luganda",0.666666666666667
"Kikuyu","Luganda",0.5
"Luganda","Luganda",0
"Kinyarwanda","Luganda",0.333333333333333
"Kirundi","Luganda",0.166666666666667
"Igbo","Luganda",0.333333333333333
"Bambara","Luganda",0.666666666666667
"Amharic","Luganda",0.5
"Kanuri","Luganda",0.5
"Wolof","Luganda",0.666666666666667
"Egyptian Arabic","Luganda",0.833333333333333
"Kabyle","Luganda",0.5
"Neapolitan","Luganda",0.833333333333333
"Spanish","Luganda",0.833333333333333
"English","Luganda",0.833333333333333
"French","Luganda",0.833333333333333
"Dutch","Luganda",0.666666666666667
"Icelandic","Luganda",0.5
"Irish","Luganda",0.5
"Serbian","Luganda",0.666666666666667
"Russian","Luganda",0.666666666666667
"Bashkir","Luganda",1
"Chuvash","Luganda",0.666666666666667
"Erzya","Luganda",0.666666666666667
"Estonian","Luganda",0.5
"Gagauz","Luganda",0.5
"Latvian","Luganda",0.833333333333333
"Vepsian","Luganda",0.666666666666667
"Czech","Luganda",0.333333333333333
"Bulgarian","Luganda",0.5
"Lithuanian","Luganda",0.333333333333333
"Kalmyk","Luganda",0.833333333333333
"Armenian","Luganda",0.5
"Kurdish (Sorani)","Luganda",0.833333333333333
"Abkhazian","Luganda",0.333333333333333
"Turkish","Luganda",0.5
"Hebrew","Luganda",0.5
"Eastern Punjabi","Luganda",0.833333333333333
"Kazakh","Luganda",1
"Sakha","Luganda",0.666666666666667
"Korean","Luganda",0.5
"Nuosu","Luganda",0.833333333333333
"Japanese","Luganda",0.5
"Tibetan","Luganda",0.833333333333333
"Bengali","Luganda",0.666666666666667
"Kashmiri","Luganda",0.5
"Telugu","Luganda",0.666666666666667
"Tamil","Luganda",0.5
"Malayalam","Luganda",0.666666666666667
"Burmese","Luganda",0.5
"Vietnamese","Luganda",0.666666666666667
"Khmer","Luganda",0.333333333333333
"Malay","Luganda",0.5
"Thai","Luganda",0.5
"Cebuano","Luganda",0.5
"Banyumasan","Luganda",0.666666666666667
"Minangkabau","Luganda",0.666666666666667
"Chamorro","Luganda",0.333333333333333
"Samoan","Luganda",0.666666666666667
"Tongan","Luganda",0.666666666666667
"Maori","Luganda",0.666666666666667
"Hawaiian","Luganda",0.666666666666667
"Cheyenne","Luganda",0.833333333333333
