"Var1","Var2","value"
"Hawaiian","Herero",0.774838709677419
"Inupiak","Herero",0.641290322580645
"Cheyenne","Herero",0.633978494623656
"Choctaw","Herero",0.731397849462365
"Muscogee","Herero",0.75247311827957
"Cherokee","Herero",0.695483870967742
"Navajo","Herero",0.573333333333333
"Haitian","Herero",0.741505376344086
"Aymara","Herero",0.713333333333333
"Guarani","Herero",0.693763440860215
"Herero","Zulu",0.555483870967742
"Zulu","Zulu",0
"Tswana","Zulu",0.378709677419355
"Ndonga","Zulu",0.539784946236559
"Swati","Zulu",0.300860215053764
"Tsonga","Zulu",0.375268817204301
"Venda","Zulu",0.481720430107527
"Kongo","Zulu",0.543225806451613
"Kikuyu","Zulu",0.326881720430108
"Luganda","Zulu",0.426236559139785
"Kinyarwanda","Zulu",0.333763440860215
"Kirundi","Zulu",0.419354838709677
"Igbo","Zulu",0.458279569892473
"Bambara","Zulu",0.550967741935484
"Amharic","Zulu",0.60494623655914
"Kanuri","Zulu",0.580430107526882
"Wolof","Zulu",0.560860215053763
"Egyptian Arabic","Zulu",0.654193548387097
"Kabyle","Zulu",0.531612903225807
"Neapolitan","Zulu",0.638494623655914
"Spanish","Zulu",0.607311827956989
"English","Zulu",0.65741935483871
"French","Zulu",0.633763440860215
"Dutch","Zulu",0.673763440860215
"Icelandic","Zulu",0.558064516129032
"Irish","Zulu",0.520645161290323
"Serbian","Zulu",0.521935483870968
"Russian","Zulu",0.658709677419354
"Bashkir","Zulu",0.632688172043011
"Chuvash","Zulu",0.674408602150537
"Erzya","Zulu",0.621505376344086
"Estonian","Zulu",0.605806451612903
"Gagauz","Zulu",0.607096774193548
"Latvian","Zulu",0.644731182795699
"Vepsian","Zulu",0.598924731182796
"Czech","Zulu",0.586881720430108
"Bulgarian","Zulu",0.574408602150538
"Lithuanian","Zulu",0.573548387096774
"Kalmyk","Zulu",0.457634408602151
"Armenian","Zulu",0.538709677419355
"Kurdish (Sorani)","Zulu",0.52
"Abkhazian","Zulu",0.55741935483871
"Turkish","Zulu",0.552258064516129
"Hebrew","Zulu",0.558709677419355
"Eastern Punjabi","Zulu",0.587096774193548
"Kazakh","Zulu",0.451397849462365
"Sakha","Zulu",0.512688172043011
"Korean","Zulu",0.537204301075269
"Nuosu","Zulu",0.508602150537634
"Japanese","Zulu",0.636129032258064
"Tibetan","Zulu",0.516989247311828
"Bengali","Zulu",0.591827956989247
"Kashmiri","Zulu",0.590322580645161
"Telugu","Zulu",0.518924731182796
"Tamil","Zulu",0.556129032258064
"Malayalam","Zulu",0.64258064516129
"Burmese","Zulu",0.661720430107527
"Vietnamese","Zulu",0.581290322580645
"Khmer","Zulu",0.68
"Malay","Zulu",0.602365591397849
"Thai","Zulu",0.612688172043011
"Cebuano","Zulu",0.610537634408602
"Banyumasan","Zulu",0.634408602150538
"Minangkabau","Zulu",0.728602150537634
"Chamorro","Zulu",0.580430107526882
"Samoan","Zulu",0.603225806451613
"Tongan","Zulu",0.604516129032258
"Maori","Zulu",0.612903225806452
"Hawaiian","Zulu",0.675698924731183
"Inupiak","Zulu",0.670322580645161
"Cheyenne","Zulu",0.594408602150537
"Choctaw","Zulu",0.589677419354839
"Muscogee","Zulu",0.589032258064516
"Cherokee","Zulu",0.58516129032258
"Navajo","Zulu",0.569677419354839
"Haitian","Zulu",0.621290322580645
"Aymara","Zulu",0.487311827956989
"Guarani","Zulu",0.572688172043011
"Herero","Tswana",0.612903225806452
"Zulu","Tswana",0.378709677419355
"Tswana","Tswana",0
"Ndonga","Tswana",0.556774193548387
"Swati","Tswana",0.454408602150538
"Tsonga","Tswana",0.511827956989247
"Venda","Tswana",0.461935483870968
"Kongo","Tswana",0.649892473118279
"Kikuyu","Tswana",0.448602150537635
"Luganda","Tswana",0.581935483870968
"Kinyarwanda","Tswana",0.49505376344086
"Kirundi","Tswana",0.539569892473118
"Igbo","Tswana",0.520645161290323
"Bambara","Tswana",0.592043010752688
"Amharic","Tswana",0.632688172043011
"Kanuri","Tswana",0.580645161290322
"Wolof","Tswana",0.557634408602151
"Egyptian Arabic","Tswana",0.640645161290323
"Kabyle","Tswana",0.608602150537634
"Neapolitan","Tswana",0.680645161290323
"Spanish","Tswana",0.636774193548387
"English","Tswana",0.663010752688172
"French","Tswana",0.704516129032258
"Dutch","Tswana",0.700430107526882
"Icelandic","Tswana",0.586021505376344
"Irish","Tswana",0.573548387096774
"Serbian","Tswana",0.600645161290323
"Russian","Tswana",0.624301075268817
"Bashkir","Tswana",0.683440860215053
"Chuvash","Tswana",0.701935483870967
"Erzya","Tswana",0.697204301075268
"Estonian","Tswana",0.657849462365591
"Gagauz","Tswana",0.624086021505377
"Latvian","Tswana",0.669247311827957
"Vepsian","Tswana",0.641720430107527
"Czech","Tswana",0.638494623655914
"Bulgarian","Tswana",0.622795698924731
"Lithuanian","Tswana",0.629677419354839
"Kalmyk","Tswana",0.612043010752688
"Armenian","Tswana",0.60494623655914
"Kurdish (Sorani)","Tswana",0.51505376344086
"Abkhazian","Tswana",0.655913978494624
"Turkish","Tswana",0.582150537634409
"Hebrew","Tswana",0.594408602150537
"Eastern Punjabi","Tswana",0.550537634408602
"Kazakh","Tswana",0.583655913978495
"Sakha","Tswana",0.664516129032258
"Korean","Tswana",0.652258064516129
"Nuosu","Tswana",0.579354838709677
"Japanese","Tswana",0.633763440860215
"Tibetan","Tswana",0.641290322580645
"Bengali","Tswana",0.647956989247312
"Kashmiri","Tswana",0.638709677419354
"Telugu","Tswana",0.606021505376344
"Tamil","Tswana",0.606236559139785
"Malayalam","Tswana",0.646881720430107
"Burmese","Tswana",0.669032258064516
"Vietnamese","Tswana",0.728387096774193
"Khmer","Tswana",0.663870967741936
"Malay","Tswana",0.620430107526882
"Thai","Tswana",0.638064516129032
"Cebuano","Tswana",0.673548387096774
"Banyumasan","Tswana",0.606451612903226
"Minangkabau","Tswana",0.735483870967742
"Chamorro","Tswana",0.640860215053763
"Samoan","Tswana",0.678709677419355
"Tongan","Tswana",0.634193548387097
"Maori","Tswana",0.680215053763441
"Hawaiian","Tswana",0.7
"Inupiak","Tswana",0.707096774193548
"Cheyenne","Tswana",0.648172043010753
"Choctaw","Tswana",0.679569892473118
"Muscogee","Tswana",0.681935483870967
"Cherokee","Tswana",0.661720430107527
"Navajo","Tswana",0.642795698924731
"Haitian","Tswana",0.641505376344086
"Aymara","Tswana",0.581075268817204
"Guarani","Tswana",0.554408602150538
"Herero","Ndonga",0.564086021505376
"Zulu","Ndonga",0.539784946236559
"Tswana","Ndonga",0.556774193548387
"Ndonga","Ndonga",0
"Swati","Ndonga",0.528172043010753
"Tsonga","Ndonga",0.458709677419355
"Venda","Ndonga",0.576559139784946
"Kongo","Ndonga",0.50494623655914
"Kikuyu","Ndonga",0.599139784946236
"Luganda","Ndonga",0.542795698924731
"Kinyarwanda","Ndonga",0.532688172043011
"Kirundi","Ndonga",0.618709677419355
"Igbo","Ndonga",0.634623655913978
"Bambara","Ndonga",0.640430107526882
"Amharic","Ndonga",0.587096774193548
"Kanuri","Ndonga",0.486451612903226
"Wolof","Ndonga",0.524301075268817
"Egyptian Arabic","Ndonga",0.706666666666667
"Kabyle","Ndonga",0.629032258064516
"Neapolitan","Ndonga",0.685806451612903
"Spanish","Ndonga",0.695483870967742
"English","Ndonga",0.716559139784946
"French","Ndonga",0.709462365591398
"Dutch","Ndonga",0.708387096774193
"Icelandic","Ndonga",0.596129032258065
"Irish","Ndonga",0.607741935483871
"Serbian","Ndonga",0.698924731182796
"Russian","Ndonga",0.669462365591397
"Bashkir","Ndonga",0.690322580645161
"Chuvash","Ndonga",0.71247311827957
"Erzya","Ndonga",0.683225806451613
"Estonian","Ndonga",0.616559139784946
"Gagauz","Ndonga",0.690537634408602
"Latvian","Ndonga",0.650967741935484
"Vepsian","Ndonga",0.640645161290322
"Czech","Ndonga",0.658279569892473
"Bulgarian","Ndonga",0.646881720430107
"Lithuanian","Ndonga",0.632043010752688
"Kalmyk","Ndonga",0.553333333333333
"Armenian","Ndonga",0.637419354838709
"Kurdish (Sorani)","Ndonga",0.632903225806451
"Abkhazian","Ndonga",0.637204301075269
"Turkish","Ndonga",0.70516129032258
"Hebrew","Ndonga",0.661075268817204
"Eastern Punjabi","Ndonga",0.731397849462366
"Kazakh","Ndonga",0.612903225806452
"Sakha","Ndonga",0.617204301075269
"Korean","Ndonga",0.648172043010753
"Nuosu","Ndonga",0.643655913978495
"Japanese","Ndonga",0.684731182795698
"Tibetan","Ndonga",0.722365591397849
"Bengali","Ndonga",0.769247311827957
"Kashmiri","Ndonga",0.709677419354839
"Telugu","Ndonga",0.724516129032258
"Tamil","Ndonga",0.74236559139785
"Malayalam","Ndonga",0.653548387096774
"Burmese","Ndonga",0.698709677419355
"Vietnamese","Ndonga",0.700860215053764
"Khmer","Ndonga",0.650322580645161
"Malay","Ndonga",0.568172043010753
"Thai","Ndonga",0.624516129032258
"Cebuano","Ndonga",0.651612903225806
"Banyumasan","Ndonga",0.660645161290322
"Minangkabau","Ndonga",0.580645161290323
"Chamorro","Ndonga",0.664086021505376
"Samoan","Ndonga",0.708602150537634
"Tongan","Ndonga",0.649892473118279
"Maori","Ndonga",0.653978494623656
"Hawaiian","Ndonga",0.650752688172043
"Inupiak","Ndonga",0.694408602150538
"Cheyenne","Ndonga",0.648817204301075
"Choctaw","Ndonga",0.580860215053763
"Muscogee","Ndonga",0.628602150537635
"Cherokee","Ndonga",0.582365591397849
"Navajo","Ndonga",0.573763440860215
"Haitian","Ndonga",0.713333333333333
"Aymara","Ndonga",0.635913978494623
"Guarani","Ndonga",0.555483870967742
"Herero","Swati",0.51763440860215
"Zulu","Swati",0.300860215053764
"Tswana","Swati",0.454408602150538
"Ndonga","Swati",0.528172043010753
"Swati","Swati",0
"Tsonga","Swati",0.403870967741936
"Venda","Swati",0.40494623655914
"Kongo","Swati",0.534838709677419
"Kikuyu","Swati",0.413118279569892
"Luganda","Swati",0.49505376344086
"Kinyarwanda","Swati",0.402150537634409
"Kirundi","Swati",0.463870967741935
"Igbo","Swati",0.524731182795699
"Bambara","Swati",0.530322580645161
"Amharic","Swati",0.615698924731183
"Kanuri","Swati",0.528602150537635
"Wolof","Swati",0.56989247311828
"Egyptian Arabic","Swati",0.733763440860215
"Kabyle","Swati",0.565161290322581
"Neapolitan","Swati",0.715913978494624
"Spanish","Swati",0.691612903225806
"English","Swati",0.716774193548387
"French","Swati",0.691612903225806
"Dutch","Swati",0.72752688172043
"Icelandic","Swati",0.645591397849462
"Irish","Swati",0.605806451612903
"Serbian","Swati",0.576344086021506
"Russian","Swati",0.717419354838709
"Bashkir","Swati",0.670322580645161
"Chuvash","Swati",0.723655913978495
"Erzya","Swati",0.677204301075269
"Estonian","Swati",0.624731182795699
"Gagauz","Swati",0.678709677419355
"Latvian","Swati",0.694838709677419
"Vepsian","Swati",0.643225806451613
"Czech","Swati",0.63010752688172
"Bulgarian","Swati",0.619354838709677
"Lithuanian","Swati",0.629032258064516
"Kalmyk","Swati",0.433118279569892
"Armenian","Swati",0.580645161290323
"Kurdish (Sorani)","Swati",0.602150537634409
"Abkhazian","Swati",0.539784946236559
"Turkish","Swati",0.60752688172043
"Hebrew","Swati",0.650322580645161
"Eastern Punjabi","Swati",0.643440860215054
"Kazakh","Swati",0.519354838709677
"Sakha","Swati",0.598709677419355
"Korean","Swati",0.559354838709677
"Nuosu","Swati",0.526236559139785
"Japanese","Swati",0.652903225806452
"Tibetan","Swati",0.597634408602151
"Bengali","Swati",0.658279569892473
"Kashmiri","Swati",0.598064516129032
"Telugu","Swati",0.57247311827957
"Tamil","Swati",0.58258064516129
"Malayalam","Swati",0.682365591397849
"Burmese","Swati",0.724301075268817
"Vietnamese","Swati",0.649677419354839
"Khmer","Swati",0.682365591397849
"Malay","Swati",0.617204301075269
"Thai","Swati",0.704086021505376
"Cebuano","Swati",0.690537634408602
"Banyumasan","Swati",0.628172043010753
"Minangkabau","Swati",0.702365591397849
"Chamorro","Swati",0.690322580645161
"Samoan","Swati",0.691612903225806
"Tongan","Swati",0.623870967741936
"Maori","Swati",0.683870967741935
"Hawaiian","Swati",0.697634408602151
"Inupiak","Swati",0.700430107526882
"Cheyenne","Swati",0.58
"Choctaw","Swati",0.628172043010753
"Muscogee","Swati",0.640645161290323
"Cherokee","Swati",0.633763440860215
"Navajo","Swati",0.589677419354839
"Haitian","Swati",0.703440860215054
"Aymara","Swati",0.548387096774194
"Guarani","Swati",0.561720430107527
"Herero","Tsonga",0.635483870967742
"Zulu","Tsonga",0.375268817204301
"Tswana","Tsonga",0.511827956989247
"Ndonga","Tsonga",0.458709677419355
"Swati","Tsonga",0.403870967741936
"Tsonga","Tsonga",0
"Venda","Tsonga",0.446236559139785
"Kongo","Tsonga",0.500645161290323
"Kikuyu","Tsonga",0.473118279569892
"Luganda","Tsonga",0.495913978494624
"Kinyarwanda","Tsonga",0.431612903225807
"Kirundi","Tsonga",0.575268817204301
"Igbo","Tsonga",0.46494623655914
"Bambara","Tsonga",0.513978494623656
"Amharic","Tsonga",0.575698924731183
"Kanuri","Tsonga",0.565161290322581
"Wolof","Tsonga",0.460645161290322
"Egyptian Arabic","Tsonga",0.653763440860215
"Kabyle","Tsonga",0.522150537634408
"Neapolitan","Tsonga",0.617204301075269
"Spanish","Tsonga",0.59741935483871
"English","Tsonga",0.639569892473118
"French","Tsonga",0.623010752688172
"Dutch","Tsonga",0.67010752688172
"Icelandic","Tsonga",0.579139784946237
"Irish","Tsonga",0.592688172043011
"Serbian","Tsonga",0.616344086021505
"Russian","Tsonga",0.663870967741935
"Bashkir","Tsonga",0.639354838709677
"Chuvash","Tsonga",0.668602150537634
"Erzya","Tsonga",0.583010752688172
"Estonian","Tsonga",0.590752688172043
"Gagauz","Tsonga",0.639784946236559
"Latvian","Tsonga",0.628172043010753
"Vepsian","Tsonga",0.590967741935484
"Czech","Tsonga",0.599354838709677
"Bulgarian","Tsonga",0.61763440860215
"Lithuanian","Tsonga",0.594408602150538
"Kalmyk","Tsonga",0.460430107526882
"Armenian","Tsonga",0.602150537634409
"Kurdish (Sorani)","Tsonga",0.532903225806452
"Abkhazian","Tsonga",0.545161290322581
"Turkish","Tsonga",0.593333333333333
"Hebrew","Tsonga",0.58752688172043
"Eastern Punjabi","Tsonga",0.636774193548387
"Kazakh","Tsonga",0.537849462365591
"Sakha","Tsonga",0.526881720430108
"Korean","Tsonga",0.609247311827957
"Nuosu","Tsonga",0.567956989247312
"Japanese","Tsonga",0.677849462365591
"Tibetan","Tsonga",0.607741935483871
"Bengali","Tsonga",0.620215053763441
"Kashmiri","Tsonga",0.568817204301075
"Telugu","Tsonga",0.557849462365592
"Tamil","Tsonga",0.568172043010753
"Malayalam","Tsonga",0.630752688172043
"Burmese","Tsonga",0.683225806451613
"Vietnamese","Tsonga",0.581935483870968
"Khmer","Tsonga",0.665806451612903
"Malay","Tsonga",0.598494623655914
"Thai","Tsonga",0.605161290322581
"Cebuano","Tsonga",0.574623655913978
"Banyumasan","Tsonga",0.652903225806452
"Minangkabau","Tsonga",0.617204301075269
"Chamorro","Tsonga",0.538279569892473
"Samoan","Tsonga",0.576774193548387
"Tongan","Tsonga",0.565161290322581
"Maori","Tsonga",0.596989247311828
"Hawaiian","Tsonga",0.600645161290323
"Inupiak","Tsonga",0.636774193548387
"Cheyenne","Tsonga",0.628172043010753
"Choctaw","Tsonga",0.567741935483871
"Muscogee","Tsonga",0.548387096774194
"Cherokee","Tsonga",0.518709677419355
"Navajo","Tsonga",0.655483870967742
"Haitian","Tsonga",0.686021505376344
"Aymara","Tsonga",0.473333333333333
"Guarani","Tsonga",0.591397849462366
"Herero","Venda",0.529462365591398
"Zulu","Venda",0.481720430107527
"Tswana","Venda",0.461935483870968
"Ndonga","Venda",0.576559139784946
"Swati","Venda",0.40494623655914
"Tsonga","Venda",0.446236559139785
"Venda","Venda",0
"Kongo","Venda",0.572258064516129
"Kikuyu","Venda",0.460645161290323
"Luganda","Venda",0.582795698924731
"Kinyarwanda","Venda",0.428172043010753
"Kirundi","Venda",0.516129032258065
"Igbo","Venda",0.547096774193548
"Bambara","Venda",0.443655913978495
"Amharic","Venda",0.627741935483871
"Kanuri","Venda",0.570752688172043
"Wolof","Venda",0.486881720430108
"Egyptian Arabic","Venda",0.700215053763441
"Kabyle","Venda",0.549032258064516
"Neapolitan","Venda",0.737849462365591
"Spanish","Venda",0.698924731182796
"English","Venda",0.741935483870968
"French","Venda",0.719139784946236
"Dutch","Venda",0.737849462365591
"Icelandic","Venda",0.659354838709677
"Irish","Venda",0.641720430107527
"Serbian","Venda",0.58
"Russian","Venda",0.680215053763441
"Bashkir","Venda",0.718924731182796
"Chuvash","Venda",0.701505376344086
"Erzya","Venda",0.623225806451613
"Estonian","Venda",0.70258064516129
"Gagauz","Venda",0.625161290322581
"Latvian","Venda",0.693978494623656
"Vepsian","Venda",0.582150537634408
"Czech","Venda",0.680430107526881
"Bulgarian","Venda",0.648817204301075
"Lithuanian","Venda",0.675698924731182
"Kalmyk","Venda",0.532903225806452
"Armenian","Venda",0.611397849462366
"Kurdish (Sorani)","Venda",0.567741935483871
"Abkhazian","Venda",0.542795698924731
"Turkish","Venda",0.612258064516129
"Hebrew","Venda",0.615268817204301
"Eastern Punjabi","Venda",0.601720430107527
"Kazakh","Venda",0.508602150537634
"Sakha","Venda",0.638279569892473
"Korean","Venda",0.595913978494623
"Nuosu","Venda",0.477634408602151
"Japanese","Venda",0.705376344086021
"Tibetan","Venda",0.616344086021505
"Bengali","Venda",0.650752688172043
"Kashmiri","Venda",0.601720430107527
"Telugu","Venda",0.554838709677419
"Tamil","Venda",0.572043010752688
"Malayalam","Venda",0.633978494623656
"Burmese","Venda",0.718279569892473
"Vietnamese","Venda",0.609462365591398
"Khmer","Venda",0.692258064516129
"Malay","Venda",0.623440860215054
"Thai","Venda",0.712903225806451
"Cebuano","Venda",0.691612903225806
"Banyumasan","Venda",0.694623655913979
"Minangkabau","Venda",0.634838709677419
"Chamorro","Venda",0.742150537634409
"Samoan","Venda",0.718064516129032
"Tongan","Venda",0.681935483870968
"Maori","Venda",0.659569892473118
"Hawaiian","Venda",0.673548387096774
"Inupiak","Venda",0.754838709677419
"Cheyenne","Venda",0.632903225806452
"Choctaw","Venda",0.710537634408602
"Muscogee","Venda",0.65763440860215
"Cherokee","Venda",0.652903225806452
"Navajo","Venda",0.583870967741935
"Haitian","Venda",0.637634408602151
"Aymara","Venda",0.610322580645162
"Guarani","Venda",0.633978494623656
"Herero","Kongo",0.61763440860215
"Zulu","Kongo",0.543225806451613
"Tswana","Kongo",0.649892473118279
"Ndonga","Kongo",0.50494623655914
"Swati","Kongo",0.534838709677419
"Tsonga","Kongo",0.500645161290323
"Venda","Kongo",0.572258064516129
"Kongo","Kongo",0
"Kikuyu","Kongo",0.592043010752688
"Luganda","Kongo",0.596129032258064
"Kinyarwanda","Kongo",0.561290322580645
"Kirundi","Kongo",0.647096774193548
"Igbo","Kongo",0.592688172043011
"Bambara","Kongo",0.59247311827957
"Amharic","Kongo",0.682150537634408
"Kanuri","Kongo",0.627741935483871
"Wolof","Kongo",0.583010752688172
"Egyptian Arabic","Kongo",0.735483870967742
"Kabyle","Kongo",0.638279569892473
"Neapolitan","Kongo",0.728817204301075
"Spanish","Kongo",0.70494623655914
"English","Kongo",0.739569892473118
"French","Kongo",0.718709677419355
"Dutch","Kongo",0.740645161290322
"Icelandic","Kongo",0.666021505376344
"Irish","Kongo",0.678064516129032
"Serbian","Kongo",0.746451612903226
"Russian","Kongo",0.766451612903226
"Bashkir","Kongo",0.729892473118279
"Chuvash","Kongo",0.69763440860215
"Erzya","Kongo",0.71763440860215
"Estonian","Kongo",0.679354838709677
"Gagauz","Kongo",0.716129032258064
"Latvian","Kongo",0.705591397849462
"Vepsian","Kongo",0.62494623655914
"Czech","Kongo",0.73505376344086
"Bulgarian","Kongo",0.689892473118279
"Lithuanian","Kongo",0.691827956989247
"Kalmyk","Kongo",0.659569892473118
"Armenian","Kongo",0.698064516129032
"Kurdish (Sorani)","Kongo",0.665161290322581
"Abkhazian","Kongo",0.606666666666667
"Turkish","Kongo",0.703655913978494
"Hebrew","Kongo",0.664301075268817
"Eastern Punjabi","Kongo",0.813763440860215
"Kazakh","Kongo",0.658924731182795
"Sakha","Kongo",0.646881720430107
"Korean","Kongo",0.638064516129032
"Nuosu","Kongo",0.564086021505376
"Japanese","Kongo",0.731182795698925
"Tibetan","Kongo",0.696989247311828
"Bengali","Kongo",0.742365591397849
"Kashmiri","Kongo",0.641720430107527
"Telugu","Kongo",0.685591397849462
"Tamil","Kongo",0.684731182795699
"Malayalam","Kongo",0.586666666666667
"Burmese","Kongo",0.721290322580645
"Vietnamese","Kongo",0.654838709677419
"Khmer","Kongo",0.610537634408602
"Malay","Kongo",0.6
"Thai","Kongo",0.583010752688172
"Cebuano","Kongo",0.620215053763441
"Banyumasan","Kongo",0.663010752688172
"Minangkabau","Kongo",0.561075268817204
"Chamorro","Kongo",0.639354838709677
"Samoan","Kongo",0.591182795698925
"Tongan","Kongo",0.540860215053763
"Maori","Kongo",0.593548387096774
"Hawaiian","Kongo",0.568602150537634
"Inupiak","Kongo",0.693118279569892
"Cheyenne","Kongo",0.710752688172043
"Choctaw","Kongo",0.579784946236559
"Muscogee","Kongo",0.553118279569892
"Cherokee","Kongo",0.534838709677419
"Navajo","Kongo",0.626236559139785
"Haitian","Kongo",0.659139784946236
"Aymara","Kongo",0.606881720430107
"Guarani","Kongo",0.576344086021505
"Herero","Kikuyu",0.55741935483871
"Zulu","Kikuyu",0.326881720430108
"Tswana","Kikuyu",0.448602150537635
"Ndonga","Kikuyu",0.599139784946236
"Swati","Kikuyu",0.413118279569892
"Tsonga","Kikuyu",0.473118279569892
"Venda","Kikuyu",0.460645161290323
"Kongo","Kikuyu",0.592043010752688
"Kikuyu","Kikuyu",0
"Luganda","Kikuyu",0.494838709677419
"Kinyarwanda","Kikuyu",0.460215053763441
"Kirundi","Kikuyu",0.483010752688172
"Igbo","Kikuyu",0.462365591397849
"Bambara","Kikuyu",0.528817204301076
"Amharic","Kikuyu",0.602365591397849
"Kanuri","Kikuyu",0.574623655913978
"Wolof","Kikuyu",0.586451612903226
"Egyptian Arabic","Kikuyu",0.609462365591398
"Kabyle","Kikuyu",0.498494623655914
"Neapolitan","Kikuyu",0.644086021505376
"Spanish","Kikuyu",0.573978494623656
"English","Kikuyu",0.663225806451613
"French","Kikuyu",0.619569892473118
"Dutch","Kikuyu",0.638494623655914
"Icelandic","Kikuyu",0.615698924731183
"Irish","Kikuyu",0.568387096774193
"Serbian","Kikuyu",0.53763440860215
"Russian","Kikuyu",0.606881720430107
"Bashkir","Kikuyu",0.62494623655914
"Chuvash","Kikuyu",0.643440860215054
"Erzya","Kikuyu",0.615698924731183
"Estonian","Kikuyu",0.619354838709677
"Gagauz","Kikuyu",0.54236559139785
"Latvian","Kikuyu",0.630967741935484
"Vepsian","Kikuyu",0.574193548387097
"Czech","Kikuyu",0.561075268817204
"Bulgarian","Kikuyu",0.596129032258064
"Lithuanian","Kikuyu",0.607741935483871
"Kalmyk","Kikuyu",0.506451612903226
"Armenian","Kikuyu",0.46
"Kurdish (Sorani)","Kikuyu",0.510752688172043
"Abkhazian","Kikuyu",0.521505376344086
"Turkish","Kikuyu",0.51247311827957
"Hebrew","Kikuyu",0.529032258064516
"Eastern Punjabi","Kikuyu",0.579354838709678
"Kazakh","Kikuyu",0.498709677419355
"Sakha","Kikuyu",0.560430107526881
"Korean","Kikuyu",0.56494623655914
"Nuosu","Kikuyu",0.489677419354839
"Japanese","Kikuyu",0.633763440860215
"Tibetan","Kikuyu",0.506881720430107
"Bengali","Kikuyu",0.60494623655914
"Kashmiri","Kikuyu",0.589677419354839
"Telugu","Kikuyu",0.532903225806452
"Tamil","Kikuyu",0.571827956989247
"Malayalam","Kikuyu",0.643655913978495
"Burmese","Kikuyu",0.692258064516129
"Vietnamese","Kikuyu",0.631182795698925
"Khmer","Kikuyu",0.702795698924731
"Malay","Kikuyu",0.661505376344086
"Thai","Kikuyu",0.65010752688172
"Cebuano","Kikuyu",0.607096774193548
"Banyumasan","Kikuyu",0.609677419354839
"Minangkabau","Kikuyu",0.683225806451613
"Chamorro","Kikuyu",0.61247311827957
"Samoan","Kikuyu",0.690752688172043
"Tongan","Kikuyu",0.664301075268817
"Maori","Kikuyu",0.726881720430107
"Hawaiian","Kikuyu",0.725591397849462
"Inupiak","Kikuyu",0.68516129032258
"Cheyenne","Kikuyu",0.615268817204301
"Choctaw","Kikuyu",0.671612903225806
"Muscogee","Kikuyu",0.603225806451613
"Cherokee","Kikuyu",0.634408602150538
"Navajo","Kikuyu",0.574408602150538
"Haitian","Kikuyu",0.618279569892473
"Aymara","Kikuyu",0.520430107526882
"Guarani","Kikuyu",0.642795698924731
"Herero","Luganda",0.615483870967742
"Zulu","Luganda",0.426236559139785
"Tswana","Luganda",0.581935483870968
"Ndonga","Luganda",0.542795698924731
"Swati","Luganda",0.49505376344086
"Tsonga","Luganda",0.495913978494624
"Venda","Luganda",0.582795698924731
"Kongo","Luganda",0.596129032258064
"Kikuyu","Luganda",0.494838709677419
"Luganda","Luganda",0
