"Var1","Var2","value"
"Bulgarian","Zulu",0.833333333333333
"Lithuanian","Zulu",0.666666666666667
"Kalmyk","Zulu",0.5
"Armenian","Zulu",0.833333333333333
"Kurdish (Sorani)","Zulu",0.833333333333333
"Abkhazian","Zulu",0.666666666666667
"Turkish","Zulu",0.833333333333333
"Hebrew","Zulu",0.666666666666667
"Eastern Punjabi","Zulu",0.5
"Kazakh","Zulu",0.833333333333333
"Sakha","Zulu",0.666666666666667
"Korean","Zulu",0.666666666666667
"Nuosu","Zulu",0.833333333333333
"Japanese","Zulu",0.5
"Tibetan","Zulu",0.5
"Bengali","Zulu",0.833333333333333
"Kashmiri","Zulu",1
"Telugu","Zulu",0.833333333333333
"Tamil","Zulu",0.666666666666667
"Malayalam","Zulu",0.833333333333333
"Burmese","Zulu",0.666666666666667
"Vietnamese","Zulu",0.333333333333333
"Khmer","Zulu",0.666666666666667
"Malay","Zulu",0.666666666666667
"Thai","Zulu",0.5
"Cebuano","Zulu",0.833333333333333
"Banyumasan","Zulu",0.666666666666667
"Minangkabau","Zulu",1
"Chamorro","Zulu",0.666666666666667
"Samoan","Zulu",0.666666666666667
"Tongan","Zulu",1
"Maori","Zulu",0.666666666666667
"Hawaiian","Zulu",1
"Cheyenne","Zulu",0.666666666666667
"Choctaw","Zulu",0.666666666666667
"Muscogee","Zulu",0.666666666666667
"Cherokee","Zulu",0.666666666666667
"Navajo","Zulu",0.666666666666667
"Haitian","Zulu",0.833333333333333
"Aymara","Zulu",0.833333333333333
"Guarani","Zulu",0.5
"Herero","Tswana",0.666666666666667
"Zulu","Tswana",0.833333333333333
"Tswana","Tswana",0
"Ndonga","Tswana",0.833333333333333
"Swati","Tswana",1
"Tsonga","Tswana",0.833333333333333
"Venda","Tswana",0.833333333333333
"Kongo","Tswana",0.833333333333333
"Kikuyu","Tswana",0.5
"Luganda","Tswana",0.833333333333333
"Kinyarwanda","Tswana",0.833333333333333
"Kirundi","Tswana",1
"Igbo","Tswana",0.833333333333333
"Bambara","Tswana",0.833333333333333
"Amharic","Tswana",0.833333333333333
"Kanuri","Tswana",0.833333333333333
"Wolof","Tswana",0.666666666666667
"Egyptian Arabic","Tswana",0.833333333333333
"Kabyle","Tswana",0.833333333333333
"Neapolitan","Tswana",0.666666666666667
"Spanish","Tswana",0.666666666666667
"English","Tswana",0.5
"French","Tswana",0.666666666666667
"Dutch","Tswana",0.666666666666667
"Icelandic","Tswana",0.833333333333333
"Irish","Tswana",0.666666666666667
"Serbian","Tswana",0.833333333333333
"Russian","Tswana",0.5
"Bashkir","Tswana",0.666666666666667
"Chuvash","Tswana",0.666666666666667
"Erzya","Tswana",0.666666666666667
"Estonian","Tswana",0.833333333333333
"Gagauz","Tswana",0.5
"Latvian","Tswana",0.666666666666667
"Vepsian","Tswana",0.666666666666667
"Czech","Tswana",0.666666666666667
"Bulgarian","Tswana",0.666666666666667
"Lithuanian","Tswana",0.666666666666667
"Kalmyk","Tswana",0.833333333333333
"Armenian","Tswana",0.833333333333333
"Kurdish (Sorani)","Tswana",0.833333333333333
"Abkhazian","Tswana",0.833333333333333
"Turkish","Tswana",0.833333333333333
"Hebrew","Tswana",0.833333333333333
"Eastern Punjabi","Tswana",0.833333333333333
"Kazakh","Tswana",0.666666666666667
"Sakha","Tswana",1
"Korean","Tswana",0.833333333333333
"Nuosu","Tswana",1
"Japanese","Tswana",0.833333333333333
"Tibetan","Tswana",1
"Bengali","Tswana",0.833333333333333
"Kashmiri","Tswana",0.833333333333333
"Telugu","Tswana",0.833333333333333
"Tamil","Tswana",0.833333333333333
"Malayalam","Tswana",0.666666666666667
"Burmese","Tswana",0.666666666666667
"Vietnamese","Tswana",1
"Khmer","Tswana",0.666666666666667
"Malay","Tswana",0.666666666666667
"Thai","Tswana",0.666666666666667
"Cebuano","Tswana",0.833333333333333
"Banyumasan","Tswana",1
"Minangkabau","Tswana",0.833333333333333
"Chamorro","Tswana",0.666666666666667
"Samoan","Tswana",1
"Tongan","Tswana",0.833333333333333
"Maori","Tswana",1
"Hawaiian","Tswana",0.833333333333333
"Cheyenne","Tswana",1
"Choctaw","Tswana",0.833333333333333
"Muscogee","Tswana",1
"Cherokee","Tswana",1
"Navajo","Tswana",0.833333333333333
"Haitian","Tswana",0.5
"Aymara","Tswana",0.666666666666667
"Guarani","Tswana",1
"Herero","Ndonga",0.833333333333333
"Zulu","Ndonga",1
"Tswana","Ndonga",0.833333333333333
"Ndonga","Ndonga",0
"Swati","Ndonga",0.333333333333333
"Tsonga","Ndonga",0.5
"Venda","Ndonga",0.666666666666667
"Kongo","Ndonga",0.5
"Kikuyu","Ndonga",1
"Luganda","Ndonga",0.666666666666667
"Kinyarwanda","Ndonga",1
"Kirundi","Ndonga",1
"Igbo","Ndonga",0.833333333333333
"Bambara","Ndonga",0.833333333333333
"Amharic","Ndonga",0.666666666666667
"Kanuri","Ndonga",0.833333333333333
"Wolof","Ndonga",0.666666666666667
"Egyptian Arabic","Ndonga",0.833333333333333
"Kabyle","Ndonga",0.666666666666667
"Neapolitan","Ndonga",0.833333333333333
"Spanish","Ndonga",0.833333333333333
"English","Ndonga",0.833333333333333
"French","Ndonga",0.833333333333333
"Dutch","Ndonga",0.666666666666667
"Icelandic","Ndonga",0.833333333333333
"Irish","Ndonga",0.833333333333333
"Serbian","Ndonga",0.833333333333333
"Russian","Ndonga",0.666666666666667
"Bashkir","Ndonga",0.833333333333333
"Chuvash","Ndonga",0.833333333333333
"Erzya","Ndonga",0.5
"Estonian","Ndonga",0.666666666666667
"Gagauz","Ndonga",0.833333333333333
"Latvian","Ndonga",0.5
"Vepsian","Ndonga",0.666666666666667
"Czech","Ndonga",0.833333333333333
"Bulgarian","Ndonga",0.833333333333333
"Lithuanian","Ndonga",0.833333333333333
"Kalmyk","Ndonga",1
"Armenian","Ndonga",0.833333333333333
"Kurdish (Sorani)","Ndonga",0.833333333333333
"Abkhazian","Ndonga",0.5
"Turkish","Ndonga",0.833333333333333
"Hebrew","Ndonga",0.833333333333333
"Eastern Punjabi","Ndonga",0.833333333333333
"Kazakh","Ndonga",0.5
"Sakha","Ndonga",1
"Korean","Ndonga",1
"Nuosu","Ndonga",0.833333333333333
"Japanese","Ndonga",0.833333333333333
"Tibetan","Ndonga",0.833333333333333
"Bengali","Ndonga",1
"Kashmiri","Ndonga",0.833333333333333
"Telugu","Ndonga",0.833333333333333
"Tamil","Ndonga",0.666666666666667
"Malayalam","Ndonga",0.666666666666667
"Burmese","Ndonga",1
"Vietnamese","Ndonga",1
"Khmer","Ndonga",1
"Malay","Ndonga",0.833333333333333
"Thai","Ndonga",1
"Cebuano","Ndonga",0.833333333333333
"Banyumasan","Ndonga",0.833333333333333
"Minangkabau","Ndonga",0.5
"Chamorro","Ndonga",0.833333333333333
"Samoan","Ndonga",0.833333333333333
"Tongan","Ndonga",0.666666666666667
"Maori","Ndonga",1
"Hawaiian","Ndonga",0.666666666666667
"Cheyenne","Ndonga",1
"Choctaw","Ndonga",0.833333333333333
"Muscogee","Ndonga",1
"Cherokee","Ndonga",1
"Navajo","Ndonga",1
"Haitian","Ndonga",0.833333333333333
"Aymara","Ndonga",0.666666666666667
"Guarani","Ndonga",0.833333333333333
"Herero","Swati",0.833333333333333
"Zulu","Swati",0.833333333333333
"Tswana","Swati",1
"Ndonga","Swati",0.333333333333333
"Swati","Swati",0
"Tsonga","Swati",0.5
"Venda","Swati",0.666666666666667
"Kongo","Swati",0.5
"Kikuyu","Swati",1
"Luganda","Swati",0.5
"Kinyarwanda","Swati",1
"Kirundi","Swati",1
"Igbo","Swati",1
"Bambara","Swati",0.666666666666667
"Amharic","Swati",0.666666666666667
"Kanuri","Swati",1
"Wolof","Swati",0.666666666666667
"Egyptian Arabic","Swati",1
"Kabyle","Swati",0.833333333333333
"Neapolitan","Swati",1
"Spanish","Swati",1
"English","Swati",1
"French","Swati",1
"Dutch","Swati",0.833333333333333
"Icelandic","Swati",1
"Irish","Swati",1
"Serbian","Swati",1
"Russian","Swati",0.833333333333333
"Bashkir","Swati",1
"Chuvash","Swati",1
"Erzya","Swati",0.666666666666667
"Estonian","Swati",0.833333333333333
"Gagauz","Swati",1
"Latvian","Swati",0.666666666666667
"Vepsian","Swati",0.833333333333333
"Czech","Swati",1
"Bulgarian","Swati",1
"Lithuanian","Swati",1
"Kalmyk","Swati",1
"Armenian","Swati",1
"Kurdish (Sorani)","Swati",1
"Abkhazian","Swati",0.666666666666667
"Turkish","Swati",1
"Hebrew","Swati",1
"Eastern Punjabi","Swati",1
"Kazakh","Swati",0.5
"Sakha","Swati",1
"Korean","Swati",0.833333333333333
"Nuosu","Swati",0.666666666666667
"Japanese","Swati",0.833333333333333
"Tibetan","Swati",0.833333333333333
"Bengali","Swati",0.833333333333333
"Kashmiri","Swati",1
"Telugu","Swati",0.666666666666667
"Tamil","Swati",0.833333333333333
"Malayalam","Swati",0.833333333333333
"Burmese","Swati",0.833333333333333
"Vietnamese","Swati",0.666666666666667
"Khmer","Swati",0.833333333333333
"Malay","Swati",1
"Thai","Swati",1
"Cebuano","Swati",1
"Banyumasan","Swati",0.666666666666667
"Minangkabau","Swati",0.833333333333333
"Chamorro","Swati",1
"Samoan","Swati",0.666666666666667
"Tongan","Swati",0.5
"Maori","Swati",0.833333333333333
"Hawaiian","Swati",0.666666666666667
"Cheyenne","Swati",0.833333333333333
"Choctaw","Swati",1
"Muscogee","Swati",1
"Cherokee","Swati",0.833333333333333
"Navajo","Swati",0.833333333333333
"Haitian","Swati",1
"Aymara","Swati",0.833333333333333
"Guarani","Swati",0.666666666666667
"Herero","Tsonga",0.833333333333333
"Zulu","Tsonga",0.833333333333333
"Tswana","Tsonga",0.833333333333333
"Ndonga","Tsonga",0.5
"Swati","Tsonga",0.5
"Tsonga","Tsonga",0
"Venda","Tsonga",0.833333333333333
"Kongo","Tsonga",0
"Kikuyu","Tsonga",1
"Luganda","Tsonga",0.666666666666667
"Kinyarwanda","Tsonga",1
"Kirundi","Tsonga",1
"Igbo","Tsonga",1
"Bambara","Tsonga",0.666666666666667
"Amharic","Tsonga",0.5
"Kanuri","Tsonga",0.833333333333333
"Wolof","Tsonga",0.5
"Egyptian Arabic","Tsonga",0.833333333333333
"Kabyle","Tsonga",0.666666666666667
"Neapolitan","Tsonga",0.833333333333333
"Spanish","Tsonga",0.833333333333333
"English","Tsonga",0.833333333333333
"French","Tsonga",0.833333333333333
"Dutch","Tsonga",0.666666666666667
"Icelandic","Tsonga",0.666666666666667
"Irish","Tsonga",0.833333333333333
"Serbian","Tsonga",0.833333333333333
"Russian","Tsonga",0.666666666666667
"Bashkir","Tsonga",0.833333333333333
"Chuvash","Tsonga",0.833333333333333
"Erzya","Tsonga",0.666666666666667
"Estonian","Tsonga",0.833333333333333
"Gagauz","Tsonga",0.833333333333333
"Latvian","Tsonga",0.666666666666667
"Vepsian","Tsonga",0.833333333333333
"Czech","Tsonga",0.833333333333333
"Bulgarian","Tsonga",0.833333333333333
"Lithuanian","Tsonga",0.833333333333333
"Kalmyk","Tsonga",1
"Armenian","Tsonga",0.666666666666667
"Kurdish (Sorani)","Tsonga",0.833333333333333
"Abkhazian","Tsonga",0.666666666666667
"Turkish","Tsonga",0.833333333333333
"Hebrew","Tsonga",0.833333333333333
"Eastern Punjabi","Tsonga",0.833333333333333
"Kazakh","Tsonga",0.5
"Sakha","Tsonga",0.833333333333333
"Korean","Tsonga",1
"Nuosu","Tsonga",0.666666666666667
"Japanese","Tsonga",0.833333333333333
"Tibetan","Tsonga",1
"Bengali","Tsonga",1
"Kashmiri","Tsonga",0.833333333333333
"Telugu","Tsonga",0.833333333333333
"Tamil","Tsonga",0.666666666666667
"Malayalam","Tsonga",0.5
"Burmese","Tsonga",1
"Vietnamese","Tsonga",0.833333333333333
"Khmer","Tsonga",1
"Malay","Tsonga",0.833333333333333
"Thai","Tsonga",1
"Cebuano","Tsonga",0.833333333333333
"Banyumasan","Tsonga",0.833333333333333
"Minangkabau","Tsonga",0.666666666666667
"Chamorro","Tsonga",0.833333333333333
"Samoan","Tsonga",0.5
"Tongan","Tsonga",0.666666666666667
"Maori","Tsonga",0.833333333333333
"Hawaiian","Tsonga",0.666666666666667
"Cheyenne","Tsonga",1
"Choctaw","Tsonga",1
"Muscogee","Tsonga",0.833333333333333
"Cherokee","Tsonga",0.666666666666667
"Navajo","Tsonga",1
"Haitian","Tsonga",0.833333333333333
"Aymara","Tsonga",0.833333333333333
"Guarani","Tsonga",0.833333333333333
"Herero","Venda",0.833333333333333
"Zulu","Venda",1
"Tswana","Venda",0.833333333333333
"Ndonga","Venda",0.666666666666667
"Swati","Venda",0.666666666666667
"Tsonga","Venda",0.833333333333333
"Venda","Venda",0
"Kongo","Venda",0.833333333333333
"Kikuyu","Venda",0.666666666666667
"Luganda","Venda",0.833333333333333
"Kinyarwanda","Venda",0.833333333333333
"Kirundi","Venda",1
"Igbo","Venda",1
"Bambara","Venda",0.833333333333333
"Amharic","Venda",0.833333333333333
"Kanuri","Venda",1
"Wolof","Venda",0.833333333333333
"Egyptian Arabic","Venda",1
"Kabyle","Venda",0.666666666666667
"Neapolitan","Venda",1
"Spanish","Venda",1
"English","Venda",1
"French","Venda",1
"Dutch","Venda",0.833333333333333
"Icelandic","Venda",1
"Irish","Venda",1
"Serbian","Venda",1
"Russian","Venda",0.833333333333333
"Bashkir","Venda",1
"Chuvash","Venda",0.833333333333333
"Erzya","Venda",0.666666666666667
"Estonian","Venda",1
"Gagauz","Venda",1
"Latvian","Venda",0.833333333333333
"Vepsian","Venda",0.833333333333333
"Czech","Venda",1
"Bulgarian","Venda",1
"Lithuanian","Venda",1
"Kalmyk","Venda",1
"Armenian","Venda",1
"Kurdish (Sorani)","Venda",1
"Abkhazian","Venda",0.666666666666667
"Turkish","Venda",1
"Hebrew","Venda",1
"Eastern Punjabi","Venda",1
"Kazakh","Venda",0.833333333333333
"Sakha","Venda",0.833333333333333
"Korean","Venda",1
"Nuosu","Venda",0.666666666666667
"Japanese","Venda",0.833333333333333
"Tibetan","Venda",1
"Bengali","Venda",1
"Kashmiri","Venda",1
"Telugu","Venda",0.833333333333333
"Tamil","Venda",0.833333333333333
"Malayalam","Venda",0.833333333333333
"Burmese","Venda",1
"Vietnamese","Venda",1
"Khmer","Venda",1
"Malay","Venda",1
"Thai","Venda",1
"Cebuano","Venda",1
"Banyumasan","Venda",1
"Minangkabau","Venda",1
"Chamorro","Venda",1
"Samoan","Venda",0.833333333333333
"Tongan","Venda",0.833333333333333
"Maori","Venda",1
"Hawaiian","Venda",0.666666666666667
"Cheyenne","Venda",0.833333333333333
"Choctaw","Venda",1
"Muscogee","Venda",1
"Cherokee","Venda",0.833333333333333
"Navajo","Venda",1
"Haitian","Venda",1
"Aymara","Venda",0.833333333333333
"Guarani","Venda",0.833333333333333
"Herero","Kongo",0.833333333333333
"Zulu","Kongo",0.833333333333333
"Tswana","Kongo",0.833333333333333
"Ndonga","Kongo",0.5
"Swati","Kongo",0.5
"Tsonga","Kongo",0
"Venda","Kongo",0.833333333333333
"Kongo","Kongo",0
"Kikuyu","Kongo",1
"Luganda","Kongo",0.666666666666667
"Kinyarwanda","Kongo",1
"Kirundi","Kongo",1
"Igbo","Kongo",1
"Bambara","Kongo",0.666666666666667
"Amharic","Kongo",0.5
"Kanuri","Kongo",0.833333333333333
"Wolof","Kongo",0.5
"Egyptian Arabic","Kongo",0.833333333333333
"Kabyle","Kongo",0.666666666666667
"Neapolitan","Kongo",0.833333333333333
"Spanish","Kongo",0.833333333333333
"English","Kongo",0.833333333333333
"French","Kongo",0.833333333333333
"Dutch","Kongo",0.666666666666667
"Icelandic","Kongo",0.666666666666667
"Irish","Kongo",0.833333333333333
"Serbian","Kongo",0.833333333333333
"Russian","Kongo",0.666666666666667
"Bashkir","Kongo",0.833333333333333
"Chuvash","Kongo",0.833333333333333
"Erzya","Kongo",0.666666666666667
"Estonian","Kongo",0.833333333333333
"Gagauz","Kongo",0.833333333333333
"Latvian","Kongo",0.666666666666667
"Vepsian","Kongo",0.833333333333333
"Czech","Kongo",0.833333333333333
"Bulgarian","Kongo",0.833333333333333
"Lithuanian","Kongo",0.833333333333333
"Kalmyk","Kongo",1
"Armenian","Kongo",0.666666666666667
"Kurdish (Sorani)","Kongo",0.833333333333333
"Abkhazian","Kongo",0.666666666666667
"Turkish","Kongo",0.833333333333333
"Hebrew","Kongo",0.833333333333333
"Eastern Punjabi","Kongo",0.833333333333333
"Kazakh","Kongo",0.5
"Sakha","Kongo",0.833333333333333
"Korean","Kongo",1
"Nuosu","Kongo",0.666666666666667
"Japanese","Kongo",0.833333333333333
"Tibetan","Kongo",1
"Bengali","Kongo",1
"Kashmiri","Kongo",0.833333333333333
"Telugu","Kongo",0.833333333333333
"Tamil","Kongo",0.666666666666667
"Malayalam","Kongo",0.5
"Burmese","Kongo",1
"Vietnamese","Kongo",0.833333333333333
"Khmer","Kongo",1
"Malay","Kongo",0.833333333333333
"Thai","Kongo",1
"Cebuano","Kongo",0.833333333333333
"Banyumasan","Kongo",0.833333333333333
"Minangkabau","Kongo",0.666666666666667
"Chamorro","Kongo",0.833333333333333
"Samoan","Kongo",0.5
"Tongan","Kongo",0.666666666666667
"Maori","Kongo",0.833333333333333
"Hawaiian","Kongo",0.666666666666667
"Cheyenne","Kongo",1
"Choctaw","Kongo",1
"Muscogee","Kongo",0.833333333333333
"Cherokee","Kongo",0.666666666666667
"Navajo","Kongo",1
"Haitian","Kongo",0.833333333333333
"Aymara","Kongo",0.833333333333333
"Guarani","Kongo",0.833333333333333
"Herero","Kikuyu",0.833333333333333
"Zulu","Kikuyu",0.833333333333333
"Tswana","Kikuyu",0.5
"Ndonga","Kikuyu",1
"Swati","Kikuyu",1
"Tsonga","Kikuyu",1
"Venda","Kikuyu",0.666666666666667
"Kongo","Kikuyu",1
"Kikuyu","Kikuyu",0
"Luganda","Kikuyu",0.833333333333333
"Kinyarwanda","Kikuyu",1
"Kirundi","Kikuyu",0.833333333333333
"Igbo","Kikuyu",0.833333333333333
"Bambara","Kikuyu",1
"Amharic","Kikuyu",1
"Kanuri","Kikuyu",0.833333333333333
"Wolof","Kikuyu",0.833333333333333
"Egyptian Arabic","Kikuyu",0.833333333333333
"Kabyle","Kikuyu",1
"Neapolitan","Kikuyu",0.833333333333333
"Spanish","Kikuyu",1
"English","Kikuyu",0.833333333333333
"French","Kikuyu",1
"Dutch","Kikuyu",1
"Icelandic","Kikuyu",0.833333333333333
"Irish","Kikuyu",1
"Serbian","Kikuyu",0.833333333333333
"Russian","Kikuyu",0.833333333333333
"Bashkir","Kikuyu",1
"Chuvash","Kikuyu",0.833333333333333
"Erzya","Kikuyu",1
"Estonian","Kikuyu",0.833333333333333
"Gagauz","Kikuyu",1
"Latvian","Kikuyu",1
"Vepsian","Kikuyu",1
"Czech","Kikuyu",0.833333333333333
"Bulgarian","Kikuyu",1
"Lithuanian","Kikuyu",1
"Kalmyk","Kikuyu",1
"Armenian","Kikuyu",0.833333333333333
"Kurdish (Sorani)","Kikuyu",0.666666666666667
"Abkhazian","Kikuyu",1
"Turkish","Kikuyu",0.666666666666667
"Hebrew","Kikuyu",0.833333333333333
"Eastern Punjabi","Kikuyu",0.833333333333333
"Kazakh","Kikuyu",0.833333333333333
"Sakha","Kikuyu",0.666666666666667
"Korean","Kikuyu",0.666666666666667
"Nuosu","Kikuyu",1
"Japanese","Kikuyu",1
"Tibetan","Kikuyu",1
"Bengali","Kikuyu",1
"Kashmiri","Kikuyu",0.833333333333333
"Telugu","Kikuyu",0.666666666666667
"Tamil","Kikuyu",0.833333333333333
"Malayalam","Kikuyu",0.666666666666667
"Burmese","Kikuyu",0.833333333333333
"Vietnamese","Kikuyu",1
"Khmer","Kikuyu",1
"Malay","Kikuyu",1
"Thai","Kikuyu",0.833333333333333
"Cebuano","Kikuyu",0.666666666666667
"Banyumasan","Kikuyu",0.833333333333333
"Minangkabau","Kikuyu",1
"Chamorro","Kikuyu",1
"Samoan","Kikuyu",1
"Tongan","Kikuyu",0.666666666666667
"Maori","Kikuyu",1
"Hawaiian","Kikuyu",0.833333333333333
"Cheyenne","Kikuyu",1
"Choctaw","Kikuyu",0.833333333333333
"Muscogee","Kikuyu",0.833333333333333
"Cherokee","Kikuyu",0.833333333333333
"Navajo","Kikuyu",0.666666666666667
"Haitian","Kikuyu",0.833333333333333
"Aymara","Kikuyu",1
"Guarani","Kikuyu",1
"Herero","Luganda",0.833333333333333
"Zulu","Luganda",0.5
"Tswana","Luganda",0.833333333333333
"Ndonga","Luganda",0.666666666666667
"Swati","Luganda",0.5
"Tsonga","Luganda",0.666666666666667
"Venda","Luganda",0.833333333333333
"Kongo","Luganda",0.666666666666667
"Kikuyu","Luganda",0.833333333333333
"Luganda","Luganda",0
"Kinyarwanda","Luganda",0.666666666666667
"Kirundi","Luganda",0.666666666666667
"Igbo","Luganda",0.666666666666667
"Bambara","Luganda",1
"Amharic","Luganda",0.666666666666667
"Kanuri","Luganda",1
"Wolof","Luganda",0.5
"Egyptian Arabic","Luganda",1
"Kabyle","Luganda",0.833333333333333
"Neapolitan","Luganda",0.666666666666667
"Spanish","Luganda",0.833333333333333
"English","Luganda",0.666666666666667
"French","Luganda",0.833333333333333
"Dutch","Luganda",0.666666666666667
"Icelandic","Luganda",0.833333333333333
"Irish","Luganda",0.833333333333333
"Serbian","Luganda",0.833333333333333
"Russian","Luganda",0.5
"Bashkir","Luganda",1
"Chuvash","Luganda",0.666666666666667
"Erzya","Luganda",0.666666666666667
"Estonian","Luganda",0.666666666666667
"Gagauz","Luganda",0.833333333333333
"Latvian","Luganda",0.5
"Vepsian","Luganda",0.833333333333333
"Czech","Luganda",0.833333333333333
"Bulgarian","Luganda",0.833333333333333
"Lithuanian","Luganda",0.833333333333333
"Kalmyk","Luganda",0.666666666666667
"Armenian","Luganda",0.833333333333333
"Kurdish (Sorani)","Luganda",1
"Abkhazian","Luganda",0.5
"Turkish","Luganda",1
"Hebrew","Luganda",1
"Eastern Punjabi","Luganda",0.833333333333333
"Kazakh","Luganda",0.333333333333333
"Sakha","Luganda",0.833333333333333
"Korean","Luganda",0.666666666666667
"Nuosu","Luganda",0.666666666666667
"Japanese","Luganda",0.5
"Tibetan","Luganda",0.833333333333333
"Bengali","Luganda",0.833333333333333
"Kashmiri","Luganda",1
"Telugu","Luganda",0.5
"Tamil","Luganda",0.666666666666667
"Malayalam","Luganda",0.5
"Burmese","Luganda",0.666666666666667
"Vietnamese","Luganda",0.666666666666667
"Khmer","Luganda",0.833333333333333
"Malay","Luganda",1
"Thai","Luganda",0.5
"Cebuano","Luganda",0.833333333333333
"Banyumasan","Luganda",1
"Minangkabau","Luganda",0.833333333333333
"Chamorro","Luganda",0.833333333333333
"Samoan","Luganda",0.5
"Tongan","Luganda",0.666666666666667
"Maori","Luganda",0.833333333333333
"Hawaiian","Luganda",0.833333333333333
"Cheyenne","Luganda",0.833333333333333
"Choctaw","Luganda",0.5
"Muscogee","Luganda",0.666666666666667
"Cherokee","Luganda",0.666666666666667
"Navajo","Luganda",0.666666666666667
"Haitian","Luganda",0.666666666666667
"Aymara","Luganda",0.833333333333333
"Guarani","Luganda",0.5
"Herero","Kinyarwanda",0.833333333333333
"Zulu","Kinyarwanda",0.5
"Tswana","Kinyarwanda",0.833333333333333
"Ndonga","Kinyarwanda",1
"Swati","Kinyarwanda",1
"Tsonga","Kinyarwanda",1
"Venda","Kinyarwanda",0.833333333333333
"Kongo","Kinyarwanda",1
"Kikuyu","Kinyarwanda",1
"Luganda","Kinyarwanda",0.666666666666667
"Kinyarwanda","Kinyarwanda",0
"Kirundi","Kinyarwanda",0.333333333333333
"Igbo","Kinyarwanda",0.666666666666667
"Bambara","Kinyarwanda",0.5
"Amharic","Kinyarwanda",0.666666666666667
"Kanuri","Kinyarwanda",0.833333333333333
"Wolof","Kinyarwanda",0.833333333333333
