"Var1","Var2","value"
"Malayalam","Venda",0.646666666666667
"Burmese","Venda",0.615
"Vietnamese","Venda",0.6
"Khmer","Venda",0.548333333333333
"Malay","Venda",0.510833333333333
"Thai","Venda",0.595
"Cebuano","Venda",0.563333333333333
"Banyumasan","Venda",0.583333333333333
"Minangkabau","Venda",0.609166666666666
"Chamorro","Venda",0.8175
"Samoan","Venda",0.916666666666666
"Tongan","Venda",0.793333333333334
"Maori","Venda",0.708333333333333
"Hawaiian","Venda",0.8
"Inupiak","Venda",0.75
"Cheyenne","Venda",0.475833333333333
"Choctaw","Venda",0.664166666666667
"Muscogee","Venda",0.625
"Cherokee","Venda",0.655
"Navajo","Venda",0.291666666666666
"Haitian","Venda",0.6125
"Aymara","Venda",0.666666666666667
"Guarani","Venda",0.5325
"Herero","Kongo",0.485833333333333
"Zulu","Kongo",0.430833333333333
"Tswana","Kongo",0.5125
"Ndonga","Kongo",0.351666666666667
"Swati","Kongo",0.454166666666667
"Tsonga","Kongo",0.3575
"Venda","Kongo",0.470833333333333
"Kongo","Kongo",0
"Kikuyu","Kongo",0.523333333333333
"Luganda","Kongo",0.404166666666667
"Kinyarwanda","Kongo",0.305833333333333
"Kirundi","Kongo",0.494166666666667
"Igbo","Kongo",0.551666666666667
"Bambara","Kongo",0.380833333333333
"Amharic","Kongo",0.495
"Kanuri","Kongo",0.429166666666667
"Wolof","Kongo",0.443333333333333
"Egyptian Arabic","Kongo",0.693333333333333
"Kabyle","Kongo",0.5525
"Neapolitan","Kongo",0.561666666666667
"Spanish","Kongo",0.58
"English","Kongo",0.684166666666667
"French","Kongo",0.6075
"Dutch","Kongo",0.8125
"Icelandic","Kongo",0.448333333333333
"Irish","Kongo",0.573333333333333
"Serbian","Kongo",0.629166666666667
"Russian","Kongo",0.788333333333333
"Bashkir","Kongo",0.615833333333333
"Chuvash","Kongo",0.648333333333333
"Erzya","Kongo",0.529166666666667
"Estonian","Kongo",0.494166666666667
"Gagauz","Kongo",0.641666666666667
"Latvian","Kongo",0.636666666666667
"Vepsian","Kongo",0.503333333333333
"Czech","Kongo",0.688333333333333
"Bulgarian","Kongo",0.508333333333334
"Lithuanian","Kongo",0.565
"Kalmyk","Kongo",0.5175
"Armenian","Kongo",0.545
"Kurdish (Sorani)","Kongo",0.573333333333333
"Abkhazian","Kongo",0.463333333333333
"Turkish","Kongo",0.7325
"Hebrew","Kongo",0.629166666666667
"Eastern Punjabi","Kongo",0.735833333333334
"Kazakh","Kongo",0.545
"Sakha","Kongo",0.413333333333333
"Korean","Kongo",0.38
"Nuosu","Kongo",0.550833333333333
"Japanese","Kongo",0.796666666666667
"Tibetan","Kongo",0.575
"Bengali","Kongo",0.723333333333333
"Kashmiri","Kongo",0.605
"Telugu","Kongo",0.675833333333333
"Tamil","Kongo",0.715833333333334
"Malayalam","Kongo",0.611666666666667
"Burmese","Kongo",0.628333333333333
"Vietnamese","Kongo",0.505
"Khmer","Kongo",0.431666666666666
"Malay","Kongo",0.443333333333333
"Thai","Kongo",0.47
"Cebuano","Kongo",0.4325
"Banyumasan","Kongo",0.626666666666667
"Minangkabau","Kongo",0.464166666666667
"Chamorro","Kongo",0.615
"Samoan","Kongo",0.696666666666666
"Tongan","Kongo",0.563333333333333
"Maori","Kongo",0.560833333333333
"Hawaiian","Kongo",0.525833333333334
"Inupiak","Kongo",0.550833333333334
"Cheyenne","Kongo",0.584166666666667
"Choctaw","Kongo",0.479166666666667
"Muscogee","Kongo",0.475833333333333
"Cherokee","Kongo",0.504166666666667
"Navajo","Kongo",0.483333333333334
"Haitian","Kongo",0.699166666666667
"Aymara","Kongo",0.555833333333334
"Guarani","Kongo",0.5625
"Herero","Kikuyu",0.396666666666667
"Zulu","Kikuyu",0.166666666666667
"Tswana","Kikuyu",0.0333333333333333
"Ndonga","Kikuyu",0.458333333333333
"Swati","Kikuyu",0.198333333333333
"Tsonga","Kikuyu",0.416666666666667
"Venda","Kikuyu",0.291666666666666
"Kongo","Kikuyu",0.523333333333333
"Kikuyu","Kikuyu",0
"Luganda","Kikuyu",0.375
"Kinyarwanda","Kikuyu",0.458333333333333
"Kirundi","Kikuyu",0.458333333333333
"Igbo","Kikuyu",0.291666666666666
"Bambara","Kikuyu",0.583333333333333
"Amharic","Kikuyu",0.556666666666667
"Kanuri","Kikuyu",0.506666666666667
"Wolof","Kikuyu",0.458333333333333
"Egyptian Arabic","Kikuyu",0.645
"Kabyle","Kikuyu",0.580833333333333
"Neapolitan","Kikuyu",0.5
"Spanish","Kikuyu",0.458333333333333
"English","Kikuyu",0.541666666666667
"French","Kikuyu",0.598333333333333
"Dutch","Kikuyu",0.666666666666667
"Icelandic","Kikuyu",0.495833333333333
"Irish","Kikuyu",0.410833333333333
"Serbian","Kikuyu",0.416666666666667
"Russian","Kikuyu",0.476666666666667
"Bashkir","Kikuyu",0.708333333333333
"Chuvash","Kikuyu",0.75
"Erzya","Kikuyu",0.708333333333333
"Estonian","Kikuyu",0.541666666666667
"Gagauz","Kikuyu",0.541666666666667
"Latvian","Kikuyu",0.666666666666667
"Vepsian","Kikuyu",0.541666666666667
"Czech","Kikuyu",0.5
"Bulgarian","Kikuyu",0.5
"Lithuanian","Kikuyu",0.556666666666667
"Kalmyk","Kikuyu",0.404166666666667
"Armenian","Kikuyu",0.3175
"Kurdish (Sorani)","Kikuyu",0.416666666666667
"Abkhazian","Kikuyu",0.541666666666667
"Turkish","Kikuyu",0.458333333333333
"Hebrew","Kikuyu",0.625
"Eastern Punjabi","Kikuyu",0.461666666666667
"Kazakh","Kikuyu",0.416666666666667
"Sakha","Kikuyu",0.625
"Korean","Kikuyu",0.541666666666667
"Nuosu","Kikuyu",0.439166666666667
"Japanese","Kikuyu",0.593333333333333
"Tibetan","Kikuyu",0.574166666666667
"Bengali","Kikuyu",0.583333333333333
"Kashmiri","Kikuyu",0.615
"Telugu","Kikuyu",0.515
"Tamil","Kikuyu",0.503333333333333
"Malayalam","Kikuyu",0.4675
"Burmese","Kikuyu",0.605833333333333
"Vietnamese","Kikuyu",0.665
"Khmer","Kikuyu",0.659166666666667
"Malay","Kikuyu",0.644166666666667
"Thai","Kikuyu",0.5275
"Cebuano","Kikuyu",0.519166666666667
"Banyumasan","Kikuyu",0.416666666666667
"Minangkabau","Kikuyu",0.6925
"Chamorro","Kikuyu",0.5675
"Samoan","Kikuyu",0.666666666666667
"Tongan","Kikuyu",0.601666666666666
"Maori","Kikuyu",0.833333333333334
"Hawaiian","Kikuyu",0.7775
"Inupiak","Kikuyu",0.625
"Cheyenne","Kikuyu",0.350833333333333
"Choctaw","Kikuyu",0.5325
"Muscogee","Kikuyu",0.625
"Cherokee","Kikuyu",0.575
"Navajo","Kikuyu",0.416666666666667
"Haitian","Kikuyu",0.6125
"Aymara","Kikuyu",0.5
"Guarani","Kikuyu",0.508333333333333
"Herero","Luganda",0.536666666666667
"Zulu","Luganda",0.333333333333333
"Tswana","Luganda",0.355
"Ndonga","Luganda",0.458333333333333
"Swati","Luganda",0.489166666666667
"Tsonga","Luganda",0.375
"Venda","Luganda",0.541666666666667
"Kongo","Luganda",0.404166666666667
"Kikuyu","Luganda",0.375
"Luganda","Luganda",0
"Kinyarwanda","Luganda",0.333333333333333
"Kirundi","Luganda",0.333333333333333
"Igbo","Luganda",0.416666666666667
"Bambara","Luganda",0.416666666666667
"Amharic","Luganda",0.330833333333333
"Kanuri","Luganda",0.4925
"Wolof","Luganda",0.333333333333333
"Egyptian Arabic","Luganda",0.45
"Kabyle","Luganda",0.670833333333333
"Neapolitan","Luganda",0.5
"Spanish","Luganda",0.375
"English","Luganda",0.458333333333333
"French","Luganda",0.559166666666667
"Dutch","Luganda",0.666666666666667
"Icelandic","Luganda",0.344166666666667
"Irish","Luganda",0.475
"Serbian","Luganda",0.541666666666667
"Russian","Luganda",0.740833333333333
"Bashkir","Luganda",0.666666666666667
"Chuvash","Luganda",0.625
"Erzya","Luganda",0.5
"Estonian","Luganda",0.5
"Gagauz","Luganda",0.583333333333333
"Latvian","Luganda",0.416666666666667
"Vepsian","Luganda",0.291666666666666
"Czech","Luganda",0.625
"Bulgarian","Luganda",0.5
"Lithuanian","Luganda",0.603333333333333
"Kalmyk","Luganda",0.616666666666667
"Armenian","Luganda",0.575
"Kurdish (Sorani)","Luganda",0.541666666666667
"Abkhazian","Luganda",0.541666666666667
"Turkish","Luganda",0.666666666666667
"Hebrew","Luganda",0.291666666666666
"Eastern Punjabi","Luganda",0.523333333333333
"Kazakh","Luganda",0.541666666666667
"Sakha","Luganda",0.5
"Korean","Luganda",0.375
"Nuosu","Luganda",0.536666666666667
"Japanese","Luganda",0.639166666666667
"Tibetan","Luganda",0.545833333333333
