"Var1","Var2","value"
"Kongo","Zulu",0.5
"Kikuyu","Zulu",0.178571428571429
"Luganda","Zulu",0.464285714285714
"Kinyarwanda","Zulu",0.285714285714286
"Kirundi","Zulu",0.428571428571429
"Igbo","Zulu",0.428571428571429
"Bambara","Zulu",0.464285714285714
"Amharic","Zulu",0.607142857142857
"Kanuri","Zulu",0.642857142857143
"Wolof","Zulu",0.5
"Egyptian Arabic","Zulu",0.535714285714286
"Kabyle","Zulu",0.357142857142857
"Neapolitan","Zulu",0.75
"Spanish","Zulu",0.642857142857143
"English","Zulu",0.75
"French","Zulu",0.642857142857143
"Dutch","Zulu",0.678571428571429
"Icelandic","Zulu",0.642857142857143
"Irish","Zulu",0.571428571428571
"Serbian","Zulu",0.571428571428571
"Russian","Zulu",0.75
"Bashkir","Zulu",0.607142857142857
"Chuvash","Zulu",0.714285714285714
"Erzya","Zulu",0.571428571428571
"Estonian","Zulu",0.785714285714286
"Gagauz","Zulu",0.607142857142857
"Latvian","Zulu",0.607142857142857
"Vepsian","Zulu",0.535714285714286
"Czech","Zulu",0.678571428571429
"Bulgarian","Zulu",0.642857142857143
"Lithuanian","Zulu",0.642857142857143
"Kalmyk","Zulu",0.321428571428571
"Armenian","Zulu",0.678571428571429
"Kurdish (Sorani)","Zulu",0.5
"Abkhazian","Zulu",0.321428571428571
"Turkish","Zulu",0.428571428571429
"Hebrew","Zulu",0.5
"Eastern Punjabi","Zulu",0.535714285714286
"Kazakh","Zulu",0.25
"Sakha","Zulu",0.464285714285714
"Korean","Zulu",0.5
"Nuosu","Zulu",0.5
"Japanese","Zulu",0.678571428571429
"Tibetan","Zulu",0.428571428571429
"Bengali","Zulu",0.5
"Kashmiri","Zulu",0.392857142857143
"Telugu","Zulu",0.428571428571429
"Tamil","Zulu",0.428571428571429
"Malayalam","Zulu",0.75
"Burmese","Zulu",0.785714285714286
"Vietnamese","Zulu",0.321428571428571
"Khmer","Zulu",0.678571428571429
"Malay","Zulu",0.642857142857143
"Thai","Zulu",0.714285714285714
"Cebuano","Zulu",0.642857142857143
"Banyumasan","Zulu",0.714285714285714
"Minangkabau","Zulu",0.857142857142857
"Chamorro","Zulu",0.571428571428571
"Samoan","Zulu",0.535714285714286
"Tongan","Zulu",0.642857142857143
"Maori","Zulu",0.678571428571429
"Hawaiian","Zulu",0.678571428571429
"Cheyenne","Zulu",0.642857142857143
"Choctaw","Zulu",0.714285714285714
"Muscogee","Zulu",0.642857142857143
"Cherokee","Zulu",0.642857142857143
"Navajo","Zulu",0.642857142857143
"Haitian","Zulu",0.678571428571429
"Aymara","Zulu",0.5
"Guarani","Zulu",0.642857142857143
"Herero","Tswana",0.714285714285714
"Zulu","Tswana",0.571428571428571
"Tswana","Tswana",0
"Ndonga","Tswana",0.678571428571429
"Swati","Tswana",0.642857142857143
"Tsonga","Tswana",0.642857142857143
"Venda","Tswana",0.535714285714286
"Kongo","Tswana",0.678571428571429
"Kikuyu","Tswana",0.607142857142857
"Luganda","Tswana",0.714285714285714
"Kinyarwanda","Tswana",0.535714285714286
"Kirundi","Tswana",0.607142857142857
"Igbo","Tswana",0.571428571428571
"Bambara","Tswana",0.607142857142857
"Amharic","Tswana",0.75
"Kanuri","Tswana",0.642857142857143
"Wolof","Tswana",0.714285714285714
"Egyptian Arabic","Tswana",0.464285714285714
"Kabyle","Tswana",0.5
"Neapolitan","Tswana",0.714285714285714
"Spanish","Tswana",0.571428571428571
"English","Tswana",0.607142857142857
"French","Tswana",0.714285714285714
"Dutch","Tswana",0.607142857142857
"Icelandic","Tswana",0.714285714285714
"Irish","Tswana",0.642857142857143
"Serbian","Tswana",0.714285714285714
"Russian","Tswana",0.535714285714286
"Bashkir","Tswana",0.678571428571429
"Chuvash","Tswana",0.714285714285714
"Erzya","Tswana",0.714285714285714
"Estonian","Tswana",0.642857142857143
"Gagauz","Tswana",0.678571428571429
"Latvian","Tswana",0.607142857142857
"Vepsian","Tswana",0.678571428571429
"Czech","Tswana",0.678571428571429
"Bulgarian","Tswana",0.571428571428571
"Lithuanian","Tswana",0.678571428571429
"Kalmyk","Tswana",0.714285714285714
"Armenian","Tswana",0.75
"Kurdish (Sorani)","Tswana",0.5
"Abkhazian","Tswana",0.714285714285714
"Turkish","Tswana",0.571428571428571
"Hebrew","Tswana",0.571428571428571
"Eastern Punjabi","Tswana",0.5
"Kazakh","Tswana",0.678571428571429
"Sakha","Tswana",0.678571428571429
"Korean","Tswana",0.714285714285714
"Nuosu","Tswana",0.607142857142857
"Japanese","Tswana",0.678571428571429
"Tibetan","Tswana",0.714285714285714
"Bengali","Tswana",0.607142857142857
"Kashmiri","Tswana",0.5
"Telugu","Tswana",0.607142857142857
"Tamil","Tswana",0.571428571428571
"Malayalam","Tswana",0.678571428571429
"Burmese","Tswana",0.535714285714286
"Vietnamese","Tswana",0.642857142857143
"Khmer","Tswana",0.5
"Malay","Tswana",0.5
"Thai","Tswana",0.5
"Cebuano","Tswana",0.642857142857143
"Banyumasan","Tswana",0.642857142857143
"Minangkabau","Tswana",0.75
"Chamorro","Tswana",0.642857142857143
"Samoan","Tswana",0.607142857142857
"Tongan","Tswana",0.571428571428571
"Maori","Tswana",0.607142857142857
"Hawaiian","Tswana",0.642857142857143
"Cheyenne","Tswana",0.75
"Choctaw","Tswana",0.785714285714286
"Muscogee","Tswana",0.714285714285714
"Cherokee","Tswana",0.714285714285714
"Navajo","Tswana",0.714285714285714
"Haitian","Tswana",0.642857142857143
"Aymara","Tswana",0.642857142857143
"Guarani","Tswana",0.535714285714286
"Herero","Ndonga",0.607142857142857
"Zulu","Ndonga",0.714285714285714
"Tswana","Ndonga",0.678571428571429
"Ndonga","Ndonga",0
"Swati","Ndonga",0.607142857142857
"Tsonga","Ndonga",0.678571428571429
"Venda","Ndonga",0.714285714285714
"Kongo","Ndonga",0.571428571428571
"Kikuyu","Ndonga",0.678571428571429
"Luganda","Ndonga",0.607142857142857
"Kinyarwanda","Ndonga",0.607142857142857
"Kirundi","Ndonga",0.642857142857143
"Igbo","Ndonga",0.607142857142857
"Bambara","Ndonga",0.75
"Amharic","Ndonga",0.714285714285714
"Kanuri","Ndonga",0.428571428571429
"Wolof","Ndonga",0.75
"Egyptian Arabic","Ndonga",0.678571428571429
"Kabyle","Ndonga",0.571428571428571
"Neapolitan","Ndonga",0.642857142857143
"Spanish","Ndonga",0.714285714285714
"English","Ndonga",0.714285714285714
"French","Ndonga",0.714285714285714
"Dutch","Ndonga",0.642857142857143
"Icelandic","Ndonga",0.571428571428571
"Irish","Ndonga",0.607142857142857
"Serbian","Ndonga",0.642857142857143
"Russian","Ndonga",0.714285714285714
"Bashkir","Ndonga",0.678571428571429
"Chuvash","Ndonga",0.642857142857143
"Erzya","Ndonga",0.714285714285714
"Estonian","Ndonga",0.75
"Gagauz","Ndonga",0.75
"Latvian","Ndonga",0.535714285714286
"Vepsian","Ndonga",0.678571428571429
"Czech","Ndonga",0.5
"Bulgarian","Ndonga",0.607142857142857
"Lithuanian","Ndonga",0.571428571428571
"Kalmyk","Ndonga",0.714285714285714
"Armenian","Ndonga",0.714285714285714
"Kurdish (Sorani)","Ndonga",0.785714285714286
"Abkhazian","Ndonga",0.714285714285714
"Turkish","Ndonga",0.678571428571429
"Hebrew","Ndonga",0.75
"Eastern Punjabi","Ndonga",0.75
"Kazakh","Ndonga",0.75
"Sakha","Ndonga",0.714285714285714
"Korean","Ndonga",0.642857142857143
"Nuosu","Ndonga",0.785714285714286
"Japanese","Ndonga",0.571428571428571
"Tibetan","Ndonga",0.714285714285714
"Bengali","Ndonga",0.75
"Kashmiri","Ndonga",0.678571428571429
"Telugu","Ndonga",0.821428571428571
"Tamil","Ndonga",0.821428571428571
"Malayalam","Ndonga",0.678571428571429
"Burmese","Ndonga",0.642857142857143
"Vietnamese","Ndonga",0.642857142857143
"Khmer","Ndonga",0.642857142857143
"Malay","Ndonga",0.464285714285714
"Thai","Ndonga",0.607142857142857
"Cebuano","Ndonga",0.678571428571429
"Banyumasan","Ndonga",0.714285714285714
"Minangkabau","Ndonga",0.571428571428571
"Chamorro","Ndonga",0.714285714285714
"Samoan","Ndonga",0.642857142857143
"Tongan","Ndonga",0.607142857142857
"Maori","Ndonga",0.642857142857143
"Hawaiian","Ndonga",0.571428571428571
"Cheyenne","Ndonga",0.714285714285714
"Choctaw","Ndonga",0.571428571428571
"Muscogee","Ndonga",0.607142857142857
"Cherokee","Ndonga",0.5
"Navajo","Ndonga",0.607142857142857
"Haitian","Ndonga",0.75
"Aymara","Ndonga",0.642857142857143
"Guarani","Ndonga",0.5
"Herero","Swati",0.607142857142857
"Zulu","Swati",0.321428571428571
"Tswana","Swati",0.642857142857143
"Ndonga","Swati",0.607142857142857
"Swati","Swati",0
"Tsonga","Swati",0.357142857142857
"Venda","Swati",0.392857142857143
"Kongo","Swati",0.535714285714286
"Kikuyu","Swati",0.428571428571429
"Luganda","Swati",0.464285714285714
"Kinyarwanda","Swati",0.357142857142857
"Kirundi","Swati",0.357142857142857
"Igbo","Swati",0.5
"Bambara","Swati",0.464285714285714
"Amharic","Swati",0.678571428571429
"Kanuri","Swati",0.607142857142857
"Wolof","Swati",0.571428571428571
"Egyptian Arabic","Swati",0.678571428571429
"Kabyle","Swati",0.5
"Neapolitan","Swati",0.75
"Spanish","Swati",0.75
"English","Swati",0.75
"French","Swati",0.75
"Dutch","Swati",0.714285714285714
"Icelandic","Swati",0.607142857142857
"Irish","Swati",0.607142857142857
"Serbian","Swati",0.5
"Russian","Swati",0.821428571428571
"Bashkir","Swati",0.75
"Chuvash","Swati",0.821428571428571
"Erzya","Swati",0.678571428571429
"Estonian","Swati",0.785714285714286
"Gagauz","Swati",0.785714285714286
"Latvian","Swati",0.678571428571429
"Vepsian","Swati",0.678571428571429
"Czech","Swati",0.642857142857143
"Bulgarian","Swati",0.607142857142857
"Lithuanian","Swati",0.642857142857143
"Kalmyk","Swati",0.357142857142857
"Armenian","Swati",0.714285714285714
"Kurdish (Sorani)","Swati",0.607142857142857
"Abkhazian","Swati",0.392857142857143
"Turkish","Swati",0.571428571428571
"Hebrew","Swati",0.642857142857143
"Eastern Punjabi","Swati",0.678571428571429
"Kazakh","Swati",0.428571428571429
"Sakha","Swati",0.642857142857143
"Korean","Swati",0.428571428571429
"Nuosu","Swati",0.535714285714286
"Japanese","Swati",0.642857142857143
"Tibetan","Swati",0.535714285714286
"Bengali","Swati",0.607142857142857
"Kashmiri","Swati",0.5
"Telugu","Swati",0.464285714285714
"Tamil","Swati",0.5
"Malayalam","Swati",0.714285714285714
"Burmese","Swati",0.785714285714286
"Vietnamese","Swati",0.464285714285714
"Khmer","Swati",0.75
"Malay","Swati",0.642857142857143
"Thai","Swati",0.785714285714286
"Cebuano","Swati",0.714285714285714
"Banyumasan","Swati",0.821428571428571
"Minangkabau","Swati",0.714285714285714
"Chamorro","Swati",0.75
"Samoan","Swati",0.642857142857143
"Tongan","Swati",0.678571428571429
"Maori","Swati",0.785714285714286
"Hawaiian","Swati",0.714285714285714
"Cheyenne","Swati",0.714285714285714
"Choctaw","Swati",0.714285714285714
"Muscogee","Swati",0.75
"Cherokee","Swati",0.75
"Navajo","Swati",0.714285714285714
"Haitian","Swati",0.75
"Aymara","Swati",0.5
"Guarani","Swati",0.571428571428571
"Herero","Tsonga",0.678571428571429
"Zulu","Tsonga",0.321428571428571
"Tswana","Tsonga",0.642857142857143
"Ndonga","Tsonga",0.678571428571429
"Swati","Tsonga",0.357142857142857
"Tsonga","Tsonga",0
"Venda","Tsonga",0.464285714285714
"Kongo","Tsonga",0.464285714285714
"Kikuyu","Tsonga",0.321428571428571
"Luganda","Tsonga",0.571428571428571
"Kinyarwanda","Tsonga",0.392857142857143
"Kirundi","Tsonga",0.607142857142857
"Igbo","Tsonga",0.321428571428571
"Bambara","Tsonga",0.392857142857143
"Amharic","Tsonga",0.678571428571429
"Kanuri","Tsonga",0.678571428571429
"Wolof","Tsonga",0.5
"Egyptian Arabic","Tsonga",0.607142857142857
"Kabyle","Tsonga",0.428571428571429
"Neapolitan","Tsonga",0.678571428571429
"Spanish","Tsonga",0.678571428571429
"English","Tsonga",0.75
"French","Tsonga",0.75
"Dutch","Tsonga",0.714285714285714
"Icelandic","Tsonga",0.678571428571429
"Irish","Tsonga",0.714285714285714
"Serbian","Tsonga",0.607142857142857
"Russian","Tsonga",0.75
"Bashkir","Tsonga",0.678571428571429
"Chuvash","Tsonga",0.785714285714286
"Erzya","Tsonga",0.607142857142857
"Estonian","Tsonga",0.821428571428571
"Gagauz","Tsonga",0.714285714285714
"Latvian","Tsonga",0.571428571428571
"Vepsian","Tsonga",0.607142857142857
"Czech","Tsonga",0.642857142857143
"Bulgarian","Tsonga",0.714285714285714
"Lithuanian","Tsonga",0.714285714285714
"Kalmyk","Tsonga",0.428571428571429
"Armenian","Tsonga",0.678571428571429
"Kurdish (Sorani)","Tsonga",0.571428571428571
"Abkhazian","Tsonga",0.357142857142857
"Turkish","Tsonga",0.5
"Hebrew","Tsonga",0.571428571428571
"Eastern Punjabi","Tsonga",0.642857142857143
"Kazakh","Tsonga",0.357142857142857
"Sakha","Tsonga",0.5
"Korean","Tsonga",0.535714285714286
"Nuosu","Tsonga",0.5
"Japanese","Tsonga",0.714285714285714
"Tibetan","Tsonga",0.5
"Bengali","Tsonga",0.535714285714286
"Kashmiri","Tsonga",0.464285714285714
"Telugu","Tsonga",0.5
"Tamil","Tsonga",0.535714285714286
"Malayalam","Tsonga",0.714285714285714
"Burmese","Tsonga",0.785714285714286
"Vietnamese","Tsonga",0.428571428571429
"Khmer","Tsonga",0.714285714285714
"Malay","Tsonga",0.714285714285714
"Thai","Tsonga",0.714285714285714
"Cebuano","Tsonga",0.642857142857143
"Banyumasan","Tsonga",0.75
"Minangkabau","Tsonga",0.785714285714286
"Chamorro","Tsonga",0.678571428571429
"Samoan","Tsonga",0.571428571428571
"Tongan","Tsonga",0.678571428571429
"Maori","Tsonga",0.642857142857143
"Hawaiian","Tsonga",0.571428571428571
"Cheyenne","Tsonga",0.714285714285714
"Choctaw","Tsonga",0.785714285714286
"Muscogee","Tsonga",0.642857142857143
"Cherokee","Tsonga",0.571428571428571
"Navajo","Tsonga",0.75
"Haitian","Tsonga",0.678571428571429
"Aymara","Tsonga",0.428571428571429
"Guarani","Tsonga",0.714285714285714
"Herero","Venda",0.571428571428571
"Zulu","Venda",0.5
"Tswana","Venda",0.535714285714286
"Ndonga","Venda",0.714285714285714
"Swati","Venda",0.392857142857143
"Tsonga","Venda",0.464285714285714
"Venda","Venda",0
"Kongo","Venda",0.607142857142857
"Kikuyu","Venda",0.571428571428571
"Luganda","Venda",0.678571428571429
"Kinyarwanda","Venda",0.285714285714286
"Kirundi","Venda",0.464285714285714
"Igbo","Venda",0.464285714285714
"Bambara","Venda",0.25
"Amharic","Venda",0.785714285714286
"Kanuri","Venda",0.714285714285714
"Wolof","Venda",0.5
"Egyptian Arabic","Venda",0.642857142857143
"Kabyle","Venda",0.464285714285714
"Neapolitan","Venda",0.821428571428571
"Spanish","Venda",0.75
"English","Venda",0.821428571428571
"French","Venda",0.821428571428571
"Dutch","Venda",0.785714285714286
"Icelandic","Venda",0.75
"Irish","Venda",0.75
"Serbian","Venda",0.5
"Russian","Venda",0.821428571428571
"Bashkir","Venda",0.75
"Chuvash","Venda",0.75
"Erzya","Venda",0.642857142857143
"Estonian","Venda",0.821428571428571
"Gagauz","Venda",0.785714285714286
"Latvian","Venda",0.714285714285714
"Vepsian","Venda",0.75
"Czech","Venda",0.785714285714286
"Bulgarian","Venda",0.75
"Lithuanian","Venda",0.785714285714286
"Kalmyk","Venda",0.642857142857143
"Armenian","Venda",0.785714285714286
"Kurdish (Sorani)","Venda",0.535714285714286
"Abkhazian","Venda",0.535714285714286
"Turkish","Venda",0.607142857142857
"Hebrew","Venda",0.607142857142857
"Eastern Punjabi","Venda",0.571428571428571
"Kazakh","Venda",0.642857142857143
"Sakha","Venda",0.75
"Korean","Venda",0.642857142857143
"Nuosu","Venda",0.464285714285714
"Japanese","Venda",0.785714285714286
"Tibetan","Venda",0.607142857142857
"Bengali","Venda",0.535714285714286
"Kashmiri","Venda",0.535714285714286
"Telugu","Venda",0.392857142857143
"Tamil","Venda",0.428571428571429
"Malayalam","Venda",0.535714285714286
"Burmese","Venda",0.857142857142857
"Vietnamese","Venda",0.535714285714286
"Khmer","Venda",0.785714285714286
"Malay","Venda",0.785714285714286
"Thai","Venda",0.785714285714286
"Cebuano","Venda",0.714285714285714
"Banyumasan","Venda",0.821428571428571
"Minangkabau","Venda",0.678571428571429
"Chamorro","Venda",0.75
"Samoan","Venda",0.642857142857143
"Tongan","Venda",0.678571428571429
"Maori","Venda",0.678571428571429
"Hawaiian","Venda",0.678571428571429
"Cheyenne","Venda",0.75
"Choctaw","Venda",0.821428571428571
"Muscogee","Venda",0.678571428571429
"Cherokee","Venda",0.714285714285714
"Navajo","Venda",0.75
"Haitian","Venda",0.75
"Aymara","Venda",0.5
"Guarani","Venda",0.75
"Herero","Kongo",0.535714285714286
"Zulu","Kongo",0.5
"Tswana","Kongo",0.678571428571429
"Ndonga","Kongo",0.571428571428571
"Swati","Kongo",0.535714285714286
"Tsonga","Kongo",0.464285714285714
"Venda","Kongo",0.607142857142857
"Kongo","Kongo",0
"Kikuyu","Kongo",0.535714285714286
"Luganda","Kongo",0.678571428571429
"Kinyarwanda","Kongo",0.535714285714286
"Kirundi","Kongo",0.714285714285714
"Igbo","Kongo",0.642857142857143
"Bambara","Kongo",0.607142857142857
"Amharic","Kongo",0.714285714285714
"Kanuri","Kongo",0.678571428571429
"Wolof","Kongo",0.571428571428571
"Egyptian Arabic","Kongo",0.678571428571429
"Kabyle","Kongo",0.571428571428571
"Neapolitan","Kongo",0.75
"Spanish","Kongo",0.678571428571429
"English","Kongo",0.75
"French","Kongo",0.75
"Dutch","Kongo",0.714285714285714
"Icelandic","Kongo",0.642857142857143
"Irish","Kongo",0.714285714285714
"Serbian","Kongo",0.75
"Russian","Kongo",0.75
"Bashkir","Kongo",0.714285714285714
"Chuvash","Kongo",0.714285714285714
"Erzya","Kongo",0.75
"Estonian","Kongo",0.821428571428571
"Gagauz","Kongo",0.714285714285714
"Latvian","Kongo",0.642857142857143
"Vepsian","Kongo",0.607142857142857
"Czech","Kongo",0.714285714285714
"Bulgarian","Kongo",0.714285714285714
"Lithuanian","Kongo",0.714285714285714
"Kalmyk","Kongo",0.678571428571429
"Armenian","Kongo",0.714285714285714
"Kurdish (Sorani)","Kongo",0.642857142857143
"Abkhazian","Kongo",0.571428571428571
"Turkish","Kongo",0.607142857142857
"Hebrew","Kongo",0.678571428571429
"Eastern Punjabi","Kongo",0.785714285714286
"Kazakh","Kongo",0.535714285714286
"Sakha","Kongo",0.642857142857143
"Korean","Kongo",0.75
"Nuosu","Kongo",0.5
"Japanese","Kongo",0.714285714285714
"Tibetan","Kongo",0.714285714285714
"Bengali","Kongo",0.714285714285714
"Kashmiri","Kongo",0.571428571428571
"Telugu","Kongo",0.607142857142857
"Tamil","Kongo",0.607142857142857
"Malayalam","Kongo",0.392857142857143
"Burmese","Kongo",0.785714285714286
"Vietnamese","Kongo",0.642857142857143
"Khmer","Kongo",0.642857142857143
"Malay","Kongo",0.678571428571429
"Thai","Kongo",0.642857142857143
"Cebuano","Kongo",0.642857142857143
"Banyumasan","Kongo",0.678571428571429
"Minangkabau","Kongo",0.535714285714286
"Chamorro","Kongo",0.678571428571429
"Samoan","Kongo",0.571428571428571
"Tongan","Kongo",0.607142857142857
"Maori","Kongo",0.714285714285714
"Hawaiian","Kongo",0.642857142857143
"Cheyenne","Kongo",0.75
"Choctaw","Kongo",0.607142857142857
"Muscogee","Kongo",0.464285714285714
"Cherokee","Kongo",0.428571428571429
"Navajo","Kongo",0.607142857142857
"Haitian","Kongo",0.607142857142857
"Aymara","Kongo",0.678571428571429
"Guarani","Kongo",0.678571428571429
"Herero","Kikuyu",0.678571428571429
"Zulu","Kikuyu",0.178571428571429
"Tswana","Kikuyu",0.607142857142857
"Ndonga","Kikuyu",0.678571428571429
"Swati","Kikuyu",0.428571428571429
"Tsonga","Kikuyu",0.321428571428571
"Venda","Kikuyu",0.571428571428571
"Kongo","Kikuyu",0.535714285714286
"Kikuyu","Kikuyu",0
"Luganda","Kikuyu",0.464285714285714
"Kinyarwanda","Kikuyu",0.357142857142857
"Kirundi","Kikuyu",0.464285714285714
"Igbo","Kikuyu",0.357142857142857
"Bambara","Kikuyu",0.5
"Amharic","Kikuyu",0.678571428571429
"Kanuri","Kikuyu",0.571428571428571
"Wolof","Kikuyu",0.535714285714286
"Egyptian Arabic","Kikuyu",0.571428571428571
"Kabyle","Kikuyu",0.428571428571429
"Neapolitan","Kikuyu",0.714285714285714
"Spanish","Kikuyu",0.678571428571429
"English","Kikuyu",0.714285714285714
"French","Kikuyu",0.678571428571429
"Dutch","Kikuyu",0.714285714285714
"Icelandic","Kikuyu",0.642857142857143
"Irish","Kikuyu",0.642857142857143
"Serbian","Kikuyu",0.607142857142857
"Russian","Kikuyu",0.714285714285714
"Bashkir","Kikuyu",0.642857142857143
"Chuvash","Kikuyu",0.678571428571429
"Erzya","Kikuyu",0.571428571428571
"Estonian","Kikuyu",0.785714285714286
"Gagauz","Kikuyu",0.642857142857143
"Latvian","Kikuyu",0.642857142857143
"Vepsian","Kikuyu",0.535714285714286
"Czech","Kikuyu",0.714285714285714
"Bulgarian","Kikuyu",0.714285714285714
"Lithuanian","Kikuyu",0.714285714285714
"Kalmyk","Kikuyu",0.357142857142857
"Armenian","Kikuyu",0.642857142857143
"Kurdish (Sorani)","Kikuyu",0.535714285714286
"Abkhazian","Kikuyu",0.357142857142857
"Turkish","Kikuyu",0.464285714285714
"Hebrew","Kikuyu",0.535714285714286
"Eastern Punjabi","Kikuyu",0.607142857142857
"Kazakh","Kikuyu",0.214285714285714
"Sakha","Kikuyu",0.464285714285714
"Korean","Kikuyu",0.428571428571429
"Nuosu","Kikuyu",0.535714285714286
"Japanese","Kikuyu",0.714285714285714
"Tibetan","Kikuyu",0.464285714285714
"Bengali","Kikuyu",0.535714285714286
"Kashmiri","Kikuyu",0.428571428571429
"Telugu","Kikuyu",0.428571428571429
"Tamil","Kikuyu",0.535714285714286
"Malayalam","Kikuyu",0.678571428571429
"Burmese","Kikuyu",0.75
"Vietnamese","Kikuyu",0.428571428571429
"Khmer","Kikuyu",0.714285714285714
"Malay","Kikuyu",0.714285714285714
"Thai","Kikuyu",0.678571428571429
"Cebuano","Kikuyu",0.607142857142857
"Banyumasan","Kikuyu",0.714285714285714
"Minangkabau","Kikuyu",0.821428571428571
"Chamorro","Kikuyu",0.607142857142857
"Samoan","Kikuyu",0.607142857142857
"Tongan","Kikuyu",0.607142857142857
"Maori","Kikuyu",0.75
"Hawaiian","Kikuyu",0.714285714285714
"Cheyenne","Kikuyu",0.678571428571429
"Choctaw","Kikuyu",0.678571428571429
"Muscogee","Kikuyu",0.571428571428571
"Cherokee","Kikuyu",0.714285714285714
"Navajo","Kikuyu",0.642857142857143
"Haitian","Kikuyu",0.642857142857143
"Aymara","Kikuyu",0.5
"Guarani","Kikuyu",0.75
"Herero","Luganda",0.607142857142857
"Zulu","Luganda",0.464285714285714
"Tswana","Luganda",0.714285714285714
"Ndonga","Luganda",0.607142857142857
"Swati","Luganda",0.464285714285714
"Tsonga","Luganda",0.571428571428571
"Venda","Luganda",0.678571428571429
"Kongo","Luganda",0.678571428571429
"Kikuyu","Luganda",0.464285714285714
"Luganda","Luganda",0
"Kinyarwanda","Luganda",0.464285714285714
"Kirundi","Luganda",0.535714285714286
"Igbo","Luganda",0.464285714285714
"Bambara","Luganda",0.607142857142857
"Amharic","Luganda",0.571428571428571
"Kanuri","Luganda",0.571428571428571
"Wolof","Luganda",0.714285714285714
"Egyptian Arabic","Luganda",0.678571428571429
"Kabyle","Luganda",0.535714285714286
"Neapolitan","Luganda",0.535714285714286
"Spanish","Luganda",0.571428571428571
"English","Luganda",0.464285714285714
"French","Luganda",0.5
"Dutch","Luganda",0.642857142857143
"Icelandic","Luganda",0.678571428571429
"Irish","Luganda",0.714285714285714
"Serbian","Luganda",0.678571428571429
"Russian","Luganda",0.642857142857143
"Bashkir","Luganda",0.714285714285714
"Chuvash","Luganda",0.75
"Erzya","Luganda",0.678571428571429
"Estonian","Luganda",0.678571428571429
"Gagauz","Luganda",0.607142857142857
"Latvian","Luganda",0.642857142857143
"Vepsian","Luganda",0.75
"Czech","Luganda",0.678571428571429
"Bulgarian","Luganda",0.714285714285714
"Lithuanian","Luganda",0.607142857142857
"Kalmyk","Luganda",0.642857142857143
"Armenian","Luganda",0.642857142857143
